Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Ruthenium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: ruthenium, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Laserpower,45,W,1.0,120
Machine Setting,Laserpoweralternative,200,W,50,500
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,14080000.0,S/m,None,None
Material Characteristics,Electricalresistivity,7.1e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,1.8,MPa m^{0.5},None,None
Material Characteristics,Surfaceroughness,0.3,nm,None,None
Material Characteristics,Youngsmodulus,447.0,GPa,None,None
Material Characteristics,Oxidationresistance,1073.0,K,None,None
Material Characteristics,Density,12.45,g/cm³,None,None
Material Characteristics,Hardness,210.0,HV,None,None
Material Characteristics,Corrosionresistance,0.98,dimensionless (resistance index 0-1),None,None
Material Characteristics,Compressivestrength,2200.0,MPa,None,None
Material Characteristics,Flexuralstrength,950.0,MPa,None,None
Material Characteristics,Tensilestrength,410.0,MPa,None,None
Material Characteristics,Porosity,0.0,fraction,None,None
Material Characteristics,Absorptivity,0.38,dimensionless,None,None
Material Characteristics,Boilingpoint,4423.0,K,None,None
Material Characteristics,Absorptioncoefficient,44900000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,2607.0,K,None,None
Material Characteristics,Vaporpressure,38.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2607.0,K,None,None
Material Characteristics,Reflectivity,0.55,fraction,None,None
Material Characteristics,Thermalshockresistance,161.0,K,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,54200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.42,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.65,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,2523.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,450.0,°C,None,None
Laser-Material Interaction,Vaporpressure,1.33,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2607.0,K,None,None
Laser-Material Interaction,Specificheat,238.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.68,%,None,None
Laser-Material Interaction,Thermalconductivity,117.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,6.4e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.11,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,3.95e-05,m^2/s,None,None
Laser-Material Interaction,Ablationthreshold,0.92,J/cm²,None,None
,Metric,1064,nm,None,None
