# Polytetrafluoroethylene (PTFE) Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/plastic/thermoplastic/polytetrafluoroethylene-ptfe-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Polytetrafluoroethylene (PTFE) Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/plastic/thermoplastic/polytetrafluoroethylene-ptfe-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Polytetrafluoroethylene (PTFE),,,,,Material name
Basic,Info,Category,plastic,,,,,Material category
Basic,Info,Subcategory,thermoplastic,,,,,Material subcategory
Basic,Info,Slug,polytetrafluoroethylene-ptfe-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power range for Polytetrafluoroethylene surface cleaning without thermal degradation
Machine,Settings,wavelength,1064,nm,355,10640,,Near-infrared wavelength optimized for Polytetrafluoroethylene absorption characteristics and minimal subsurface damage
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise Polytetrafluoroethylene surface cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient Polytetrafluoroethylene cleaning with thermal management
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for effective Polytetrafluoroethylene contaminant removal without substrate damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of Polytetrafluoroethylene surface contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform Polytetrafluoroethylene surface treatment
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete Polytetrafluoroethylene surface cleaning
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform Polytetrafluoroethylene surface coverage
Machine,Settings,power,50,W,20,200,,"Typical range for 1064 nm pulsed lasers in polymer cleaning to avoid thermal degradation of PTFE (low thermal conductivity ~0.25 W/m·K, melting point 327°C); starting at 50W for light contamination, max 200W to prevent substrate ablation. Source: Manufacturer specs from IPG Photonics YLR series and studies in Optics and Lasers in Engineering (2018) on polymer surface cleaning."
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective speeds balance energy delivery and heat dissipation; 500 mm/s for heavy contamination (e.g., oils), up to 3000 mm/s for light dust; recommended 1500 mm/s for optimal PTFE cleaning without residue. Source: Industry standards from Laserax equipment manuals and Journal of Cleaner Production (2020) case studies on industrial polymer prep."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for cost-effective cleaning of PTFE; picosecond (ps) or femtosecond reduces heat-affected zone (HAZ <10 μm) but increases cost; 20 ns minimizes thermal damage due to PTFE's poor conductivity. Avoid fs for industrial scale. Source: Laser physics research in Applied Surface Science (2019) on polymer ablation thresholds.
Machine,Settings,repetition_rate,30,kHz,1,200,,Typical for 1064 nm cleaning to achieve fluence without excessive heat buildup; 30 kHz recommended for PTFE to balance speed and avoid accumulation (high freq risks melting); lower for heavy soiling. Trade-off: higher freq speeds process but increases HAZ. Source: Academic literature in Lasers in Manufacturing and Materials Processing (2021).
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence range for contaminant removal without exceeding PTFE ablation threshold (~1.5-2 J/cm² at 1064 nm); recommended 1.0 J/cm² for safe cleaning of surfaces like rust or oils, considering PTFE's high reflectivity (~90% at 1064 nm). Source: Ablation threshold studies in Journal of Applied Physics (2017) and Optics Express (2022) on fluoropolymers."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for precise control; 100 μm for fine details (e.g., mold prep), 500 μm for large areas; 200 μm recommended for uniform PTFE cleaning to maintain fluence. Source: Equipment specifications from Coherent Armonia series and industry reports in Surface and Coatings Technology (2019)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for layered residues; 2 passes recommended for complete PTFE surface prep without damage, allowing cooling between passes. Source: Industry practice in case studies from Laser Cleaning International and Materials Science and Engineering: A (2020)."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage without gaps or overexposure; 50% recommended for PTFE to achieve even cleaning while minimizing heat input, adjustable to 30% for speed or 80% for heavy soiling. Source: Process optimization studies in International Journal of Advanced Manufacturing Technology (2018)."
Property,material_characteristics,electricalResistivity,1000000000000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,2,MPa·m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,0.5,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,95,%,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2.16,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,55,Shore D,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,1,dimensionless (resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,28,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,24,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,24,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,1.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.9,dimensionless,0.85,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,5,J/cm²,2,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.08,dimensionless,0.05,0.12,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,673,K,650,700,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,10,Pa,1,100,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,500,°C,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1050,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.95,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.25,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.00011,K^{-1},,,ai_research,Material property: thermalExpansion
