Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,6800000.0,S/m,,
Material Characteristics,electricalResistivity,2.7e-07,Ω·m,,
Material Characteristics,fractureToughness,0.65,MPa m^{1/2},,
Material Characteristics,surfaceRoughness,0.05,μm,,
Material Characteristics,density,5.91,g/cm³,,
Material Characteristics,oxidationResistance,1.35,dimensionless,,
Material Characteristics,youngsModulus,11.0,GPa,,
Material Characteristics,hardness,80.0,MPa,,
Material Characteristics,compressiveStrength,21.0,MPa,,
Material Characteristics,tensileStrength,16.0,MPa,,
Material Characteristics,flexuralStrength,16.5,MPa,,
Material Characteristics,corrosionResistance,0.002,mm/year,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,boilingPoint,2676.0,K,,
Material Characteristics,absorptivity,0.34,dimensionless,,
Material Characteristics,absorptionCoefficient,69500000.0,m^{-1},,
Material Characteristics,reflectivity,0.71,dimensionless,,
Material Characteristics,vaporPressure,0.0,Pa,,
Material Characteristics,meltingPoint,302.9146,K,,
Material Characteristics,thermalDestructionPoint,302.9146,K,,
Material Characteristics,thermalShockResistance,160.0,K,,
Material Characteristics,laserDamageThreshold,0.75,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,11200000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.42,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.15,J/cm²,,
Laser-Material Interaction,reflectivity,0.71,dimensionless (ratio),,
Laser-Material Interaction,thermalDestructionPoint,2477.0,K,,
Laser-Material Interaction,thermalShockResistance,0.0021,MPa·m²/W,,
Laser-Material Interaction,vaporPressure,1.33e-06,Pa,,
Laser-Material Interaction,thermalDestruction,302.9146,K,,
Laser-Material Interaction,laserReflectivity,0.72,,,
Laser-Material Interaction,thermalExpansion,1.8e-05,K^{-1},,
Laser-Material Interaction,thermalConductivity,40.6,W/m·K,,
Laser-Material Interaction,specificHeat,371.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,78500000.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,1.85e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,0.42,J/cm²,,
