# Boron Nitride Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/technical/boron-nitride-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Boron Nitride Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/technical/boron-nitride-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Boron Nitride,,,,,Material name
Basic,Info,Category,ceramic,,,,,Material category
Basic,Info,Subcategory,technical,,,,,Material subcategory
Basic,Info,Slug,boron-nitride-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,80,W,1,120,,Optimal average power for ceramic cleaning
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal absorption
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for effective cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Pulse frequency for controlled material removal
Machine,Settings,energyDensity,2,J/cm²,0.1,20,,Energy per unit area for surface cleaning
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Pulse duration for minimal thermal penetration
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Beam travel speed for uniform coverage
Machine,Settings,passCount,3,passes,1,10,,Number of cleaning cycles for complete removal
Machine,Settings,overlapRatio,50,%,10,90,,Beam overlap for consistent surface treatment
Machine,Settings,power,50,W,20,300,,Typical range for pulsed Nd:YAG lasers in ceramic cleaning; starting at 50 W to avoid thermal damage to BN's high melting point substrate (~3000°C). Max safe below damage threshold. Source: IPG Photonics specs for cleaning systems; conservative for BN due to limited specific studies.
Machine,Settings,scan_speed,1000,mm/s,10,5000,,Effective range for contamination removal; recommended 1000 mm/s for optimal balance of cleaning efficiency and heat control on BN. Light contamination: 1500-3000 mm/s; heavy: 100-500 mm/s. Source: Industry standards from Laserax and Adapt Laser manuals.
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for industrial cleaning to ablate contaminants with minimal HAZ; 20 ns recommended for BN to leverage its thermal conductivity and reduce heat accumulation. Picosecond (ps) or femtosecond for ultra-precision but less common industrially. Source: Laser physics reviews in Optics & Lasers in Engineering (e.g., studies on ceramic ablation)."
Machine,Settings,repetition_rate,30,kHz,1,200,,"Typical for pulsed cleaning; 30 kHz recommended for BN to balance speed and prevent heat buildup, as higher rates increase average power and risk substrate damage. Trade-off: High freq accelerates cleaning but accumulates heat in low-absorptivity materials like BN at 1064 nm. Source: Academic literature in Journal of Applied Physics on pulse train effects."
Machine,Settings,energy_density,0.5,J/cm²,0.1,20,,"Fluence range for safe contaminant ablation; damage threshold for BN estimated ~2-5 J/cm² based on ceramic studies, so 0.5 J/cm² recommended to stay below while effective for surface prep. Conservative due to BN's reflectivity at 1064 nm. Source: Ablation threshold studies in Applied Surface Science (e.g., on nitrides and ceramics)."
