# Lead Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/lead-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Lead Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/lead-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Lead,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,non-ferrous,,,,,Material subcategory
Basic,Info,Slug,lead-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power range for Lead surface cleaning
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Lead absorption and minimal reflectivity
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise Lead surface treatment
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient Lead cleaning process
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Minimum fluence required for effective Lead removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled Lead ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform Lead cleaning
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete Lead contamination removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform Lead surface cleaning
Machine,Settings,power,100,W,50,500,,Typical range for industrial 1064 nm Nd:YAG lasers cleaning soft metals like lead to avoid melting (melting point 327°C); starting at 100W for light contamination; max safe below 500W to prevent substrate damage. Source: Manufacturer specs from IPG Photonics and Laserax systems for metal cleaning.
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective speeds balance cleaning efficiency and heat input; recommended 1500 mm/s for optimal removal without excessive heating on reflective lead; lower for heavy contamination (500-1000 mm/s), higher for light (2000-3000 mm/s). Source: Industry standards from SPIE proceedings on laser cleaning processes."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for cost-effective cleaning of lead; 20 ns recommended for minimal heat-affected zone (HAZ) due to lead's high thermal conductivity; picosecond (ps) or femtosecond for ultra-precise but less common industrially. Source: Laser physics research in Optics & Laser Technology journal on metal ablation.
Machine,Settings,repetition_rate,30,kHz,1,200,,Typical for pulsed cleaning to control energy delivery; 30 kHz recommended for lead to achieve fast cleaning while minimizing heat accumulation (high freq risks melting); trade-off: higher rates speed up process but increase thermal load. Source: Academic literature from Applied Surface Science on pulse repetition effects.
Machine,Settings,energy_density,1,J/cm²,0.1,20,,Fluence range for contaminant ablation without damaging lead substrate; damage threshold ~2-3 J/cm² for lead at 1064 nm due to reflectivity; 1.0 J/cm² safe for cleaning. Conservative estimate based on ablation studies; source: Threshold studies in Journal of Applied Physics on IR laser-metal interactions.
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for uniform coverage; 200 μm recommended for lead cleaning to balance resolution and area efficiency; smaller for fine details (100-200 μm), larger for broad surfaces (300-500 μm). Source: Equipment specifications from Coherent and Trumpf laser cleaning systems."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes recommended for complete lead surface preparation to ensure removal without over-processing soft substrate. Source: Industry case studies from Laser Cleaning International reports on metal decontamination."
Machine,Settings,overlap_ratio,50,%,10,90,,Ensures uniform coverage without gaps or excessive overlap heating; 50% recommended for lead to optimize cleaning uniformity while managing heat on low-melting material. Source: Process optimization studies in Surface and Coatings Technology journal.
Property,material_characteristics,electricalConductivity,4840000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,2.2e-7,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,surfaceRoughness,1.6,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,youngsModulus,16,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.65," (dimensionless scale, 0-1 where 1 is highest resistance)",,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,11.34,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,5,HB,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.92,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,12,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,12,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,12,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,absorptivity,0.35,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,2022,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,66300000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,meltingPoint,600.61,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,0.00000133,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,600.61,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.65,dimensionless,,,ai_research,Material property: reflectivity
Property,material_characteristics,thermalShockResistance,18,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,1.2,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,12400000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.35,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,0.15,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.65,dimensionless,,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,601,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,0.0005,W/m,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,2.13e-7,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,600.612,K,,,ai_research,Material property: thermalDestruction
