Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Polyvinyl Chloride,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: polyvinyl chloride, laser cleaning, plastic, thermoplastic, material properties",,,,,
# Last Modified: 2026-01-06,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,50,W,10,200
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,30,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,0.3,J/cm²,0.1,20.0
Machine Setting,Spot Size,150,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,50,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Electricalresistivity,10000000000000.0,Ω·m,None,None
Material Characteristics,Fracturetoughness,3.2,MPa√m,None,None
Material Characteristics,Youngsmodulus,3.0,GPa,None,None
Material Characteristics,Oxidationresistance,47.0,%,None,None
Material Characteristics,Density,1.4,g/cm³,None,None
Material Characteristics,Hardness,115.0,Rockwell R,None,None
Material Characteristics,Corrosionresistance,0.95,dimensionless,None,None
Material Characteristics,Compressivestrength,70.0,MPa,None,None
Material Characteristics,Flexuralstrength,75.0,MPa,None,None
Material Characteristics,Tensilestrength,50.0,MPa,None,None
Material Characteristics,Laserdamagethreshold,0.65,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.92,dimensionless,0.85,0.95
Laser-Material Interaction,Absorptioncoefficient,300000,m⁻¹,100000,500000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,0.8,MW/m,0.5,1.5
Laser-Material Interaction,Reflectivity,0.08,dimensionless,0.05,0.15
Laser-Material Interaction,Thermaldestructionpoint,523,K,473,573
Laser-Material Interaction,Vaporpressure,10,Pa,1,100
Laser-Material Interaction,Thermaldestruction,523.0,K,None,None
Laser-Material Interaction,Specificheat,920.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.045,fraction,None,None
Laser-Material Interaction,Thermalconductivity,0.19,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,7.5e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.92,dimensionless (absorptivity),None,None
Laser-Material Interaction,Thermaldiffusivity,1.2e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.65,J/cm²,None,None
,Metric,1064,nm,None,None
