Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Gold,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: gold, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-14,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,532,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Fluencethreshold,0.8,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Energydensity,1.0,J/cm²,0.1,20.0
Machine Setting,Laserpower,15,W,1.0,120
Machine Setting,Laserpoweralternative,20,W,10,100
Machine Setting,Frequency,20,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,41000000.0,S/m,None,None
Material Characteristics,Electricalresistivity,2.44e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,47.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,2e-09,m,None,None
Material Characteristics,Youngsmodulus,79.0,GPa,None,None
Material Characteristics,Oxidationresistance,1.5,V,None,None
Material Characteristics,Density,19.32,g/cm³,None,None
Material Characteristics,Hardness,25.0,HV,None,None
Material Characteristics,Corrosionresistance,1.0,dimensionless (0-1 scale),None,None
Material Characteristics,Compressivestrength,30.0,MPa,None,None
Material Characteristics,Flexuralstrength,120.0,MPa,None,None
Material Characteristics,Tensilestrength,120.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.02,dimensionless,None,None
Material Characteristics,Boilingpoint,3129.0,K,None,None
Material Characteristics,Absorptioncoefficient,83000000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,1337.33,K,None,None
Material Characteristics,Vaporpressure,0.015,Pa,None,None
Material Characteristics,Thermaldestructionpoint,1337.33,K,None,None
Material Characteristics,Reflectivity,0.98,dimensionless,None,None
Material Characteristics,Thermalshockresistance,60.0,K,None,None
Material Characteristics,Laserdamagethreshold,4.5,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,69000000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.017,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.985,dimensionless (reflectance ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,1337.33,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.8,MW/m,None,None
Laser-Material Interaction,Vaporpressure,0.000172,Pa,None,None
Laser-Material Interaction,Thermaldestruction,1337.33,K,None,None
Laser-Material Interaction,Specificheat,129.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.98,fraction,None,None
Laser-Material Interaction,Thermalconductivity,317.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,1.42e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.023,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,0.000127,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.42,J/cm²,None,None
,Metric,1064,nm,None,None
