Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,25.3,GPa,,
Material Characteristics,oxidationResistance,1.0,dimensionless (resistance index),,
Material Characteristics,density,2.65,g/cm³,,
Material Characteristics,hardness,3.5,Mohs,,
Material Characteristics,corrosionResistance,0.42,dimensionless,,
Material Characteristics,compressiveStrength,30.0,MPa,,
Material Characteristics,flexuralStrength,9.2,MPa,,
Material Characteristics,tensileStrength,5.2,MPa,,
Material Characteristics,fractureToughness,1.15,MPa m^{1/2},,
Material Characteristics,porosity,20.0,%,,
Material Characteristics,laserDamageThreshold,12000.0,J/m²,,
Laser-Material Interaction,absorptivity,0.65,dimensionless,0.4,0.9
Laser-Material Interaction,absorptionCoefficient,5000000.0,m⁻¹,100000.0,10000000.0
Laser-Material Interaction,laserDamageThreshold,8.5,J/cm²,2,15
Laser-Material Interaction,thermalShockResistance,1.8,MW/m,0.8,3.5
Laser-Material Interaction,reflectivity,0.35,dimensionless,0.1,0.6
Laser-Material Interaction,thermalDestructionPoint,1098,K,1000,1200
Laser-Material Interaction,vaporPressure,0.1,Pa,0.001,10
Laser-Material Interaction,thermalDestruction,850.0,°C,,
Laser-Material Interaction,specificHeat,850.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.38,dimensionless,,
Laser-Material Interaction,thermalConductivity,1.92,W/m·K,,
Laser-Material Interaction,thermalExpansion,6.5e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,2800.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,1.12e-06,m²/s,,
Laser-Material Interaction,ablationThreshold,1.2,J/cm²,,
