Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Cedar,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: cedar, laser cleaning, wood, softwood, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,2,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,50,300
Machine Setting,Frequency,30,kHz,1,200
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.36,MPa m^{0.5},None,None
Material Characteristics,Density,350.0,kg/m³,None,None
Material Characteristics,Oxidationresistance,0.92,dimensionless (normalized resistance index),None,None
Material Characteristics,Youngsmodulus,6.9,GPa,None,None
Material Characteristics,Hardness,1557.0,N,None,None
Material Characteristics,Compressivestrength,37.6,MPa,None,None
Material Characteristics,Tensilestrength,51.7,MPa,None,None
Material Characteristics,Flexuralstrength,51.0,MPa,None,None
Material Characteristics,Corrosionresistance,0.85,"dimensionless (durability index, 0-1 scale)",None,None
Material Characteristics,Porosity,0.79,fraction,None,None
Material Characteristics,Laserdamagethreshold,1.8,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,1.2,MW/m,0.5,2.0
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,573,K,473,673
Laser-Material Interaction,Vaporpressure,100,Pa,10,1000
Laser-Material Interaction,Thermaldestruction,523.0,K,None,None
Laser-Material Interaction,Laserreflectivity,0.065,dimensionless,None,None
Laser-Material Interaction,Thermalexpansion,4.2e-05,K^{-1},None,None
Laser-Material Interaction,Thermalconductivity,0.11,W/m·K,None,None
Laser-Material Interaction,Specificheat,1340.0,J/(kg·K),None,None
Laser-Material Interaction,Laserabsorption,95000.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.2e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.75,J/cm²,None,None
,Metric,1064,nm,None,None
