Category,Property,Value,Unit,Min,Max
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,2.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,100,W,50,300
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,70,%,10,90
,Crystallinestructure,crystalline,crystal system,None,None
Material Characteristics,Fracturetoughness,1.1,MPa√m,None,None
Material Characteristics,Youngsmodulus,10.3,GPa,None,None
Material Characteristics,Oxidationresistance,0.98,dimensionless (normalized resistance scale 0-1),None,None
Material Characteristics,Density,2750.0,kg/m³,None,None
Material Characteristics,Hardness,1.0,Mohs,None,None
Material Characteristics,Corrosionresistance,0.0005,mm/year,None,None
Material Characteristics,Compressivestrength,30.0,MPa,None,None
Material Characteristics,Flexuralstrength,15.0,MPa,None,None
Material Characteristics,Tensilestrength,6.5,MPa,None,None
Material Characteristics,Porosity,1.2,%,None,None
Material Characteristics,Laserdamagethreshold,0.75,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,5000000.0,m⁻¹,1000000.0,10000000.0
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,1.8,MW/m,0.5,3.0
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,1100,K,900,1300
Laser-Material Interaction,Vaporpressure,0.05,Pa,0.001,0.1
Laser-Material Interaction,Thermaldestruction,1123.0,K,None,None
Laser-Material Interaction,Specificheat,880.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.12,,None,None
Laser-Material Interaction,Thermalconductivity,2.5,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,6.5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,45.2,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.2e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
