Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Hafnium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: hafnium, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,70,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,200,W,50,500
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,3250000.0,S/m,None,None
Material Characteristics,Electricalresistivity,5.5e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,2.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,0.8,μm,None,None
Material Characteristics,Youngsmodulus,78.0,GPa,None,None
Material Characteristics,Oxidationresistance,500.0,°C,None,None
Material Characteristics,Density,13.31,g/cm³,None,None
Material Characteristics,Hardness,160.0,HV,None,None
Material Characteristics,Corrosionresistance,0.92,,None,None
Material Characteristics,Compressivestrength,241.0,MPa,None,None
Material Characteristics,Flexuralstrength,380.0,MPa,None,None
Material Characteristics,Tensilestrength,380.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.35,dimensionless,None,None
Material Characteristics,Boilingpoint,4876.0,K,None,None
Material Characteristics,Absorptioncoefficient,587000000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,2506.0,K,None,None
Material Characteristics,Vaporpressure,0.0116,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2506.0,K,None,None
Material Characteristics,Reflectivity,0.45,fraction,None,None
Material Characteristics,Thermalshockresistance,479.0,K,None,None
Material Characteristics,Laserdamagethreshold,3.8,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,3420000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.42,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,3.2,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.56,dimensionless,None,None
Laser-Material Interaction,Thermaldestructionpoint,2222.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.2,MW/m,None,None
Laser-Material Interaction,Vaporpressure,0.00133,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2506.0,K,None,None
Laser-Material Interaction,Specificheat,144.2,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.42,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,23.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,5.9,10^{-6}/K,None,None
Laser-Material Interaction,Laserabsorption,0.35,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.222e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.15,J/cm²,None,None
,Metric,1064,nm,None,None
