Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Sapphire Glass,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: sapphire glass, laser cleaning, glass, soda-lime, material properties",,,,,
# Last Modified: 2025-12-27,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,100,kHz,1,200
Machine Setting,Energydensity,5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Dwelltime,100,μs,0.2,200
Machine Setting,Power,50,W,20,200
Machine Setting,Scan Speed,2000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Electricalresistivity,1000000000000.0,Ω·m,None,None
Material Characteristics,Fracturetoughness,2.2,MPa√m,None,None
Material Characteristics,Youngsmodulus,435.0,GPa,None,None
Material Characteristics,Oxidationresistance,2317.0,K,None,None
Material Characteristics,Density,3980.0,kg/m³,None,None
Material Characteristics,Hardness,21.6,GPa,None,None
Material Characteristics,Corrosionresistance,0.995,dimensionless,None,None
Material Characteristics,Compressivestrength,2100.0,MPa,None,None
Material Characteristics,Flexuralstrength,400.0,MPa,None,None
Material Characteristics,Tensilestrength,275.0,MPa,None,None
Material Characteristics,Laserdamagethreshold,20.5,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.03,dimensionless,0.01,0.1
Laser-Material Interaction,Absorptioncoefficient,5,m⁻¹,1,10
Laser-Material Interaction,Laserdamagethreshold,12,J/cm²,5,20
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1,5
Laser-Material Interaction,Reflectivity,0.08,dimensionless,0.05,0.12
Laser-Material Interaction,Thermaldestructionpoint,2300,K,2200,2400
Laser-Material Interaction,Vaporpressure,0.1,Pa,0.001,10
Laser-Material Interaction,Thermaldestruction,2323.0,K,None,None
Laser-Material Interaction,Specificheat,775.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.077,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,30.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,5.3e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,5.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.07e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.8,J/cm²,None,None
,Metric,1064,nm,None,None
