# Onyx Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/stone/sedimentary/onyx-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Onyx Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/stone/sedimentary/onyx-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Onyx,,,,,Material name
Basic,Info,Category,stone,,,,,Material category
Basic,Info,Subcategory,sedimentary,,,,,Material subcategory
Basic,Info,Slug,onyx-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Onyx surface cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Onyx absorption and minimal subsurface damage
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal without substrate damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of surface contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning without excessive thermal buildup
Machine,Settings,dwellTime,200,μs,0.2,200,,Optimal dwell time per spot for effective cleaning
Machine,Settings,power,100,W,50,500,,"Typical range for Nd:YAG lasers in stone cleaning to avoid thermal damage; starting at 100W for light contamination on Onyx (chalcedony-based, low thermal conductivity); max safe below 500W to prevent cracking (based on IPG Photonics specs and studies in J. Cult. Herit. 2018)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective speeds for contamination removal; 500 mm/s recommended for optimal balance on Onyx; slower (100-500 mm/s) for heavy contamination, faster (500-2000 mm/s) for light; from industry manuals like those from Adapt Laser Systems."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime typical for industrial cleaning to minimize heat-affected zone (HAZ) on heat-sensitive Onyx; 20 ns recommended over ps/fs for cost-effectiveness while reducing thermal accumulation (laser physics in Opt. Lasers Eng. 2020).
Machine,Settings,repetition_rate,30,kHz,1,200,,Common for 1064 nm cleaning; 30 kHz recommended for Onyx to balance speed and heat buildup (high freq risks accumulation on low-conductivity substrates); trade-off noted in Appl. Surf. Sci. 2019.
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range for safe contaminant ablation; Onyx damage threshold ~6-8 J/cm² (SiO2-based); 1.5 J/cm² recommended for cleaning without substrate etching (ablation studies in J. Appl. Phys. 2017).
Machine,Settings,spot_size,300,μm,0.1,500,,"Beam diameter for uniform coverage; 300 μm recommended for Onyx surface preparation (fine detail vs. large area); from equipment specs like Coherent lasers, suitable for stone texturing."
Machine,Settings,pass_count,2,passes,1,10,,"Typically 1-3 passes for complete removal on stones; 2 passes recommended for Onyx to ensure uniformity without overexposure; based on case studies in industrial cleaning (Laser Cleaning Handbook, 2021)."
Machine,Settings,overlap_ratio,50,%,10,90,,Ensures uniform coverage; 50% recommended for Onyx to avoid gaps or excessive overlap-induced damage; typical range from process optimization in Opt. Express 2016.
Property,material_characteristics,fractureToughness,0.78,MPa m^{1/2},,,ai_research,Material property: fractureToughness
