# Silver Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/silver-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Silver Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/silver-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Silver,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,non-ferrous,,,,,Material subcategory
Basic,Info,Slug,silver-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power range for Silver cleaning considering thermal conductivity
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Silver's moderate reflectivity and thermal processing
Machine,Settings,spotSize,50,μm,0.1,500,,Optimal spot size for precision cleaning of Silver surfaces
Machine,Settings,repetitionRate,50,kHz,1,200,,High repetition rate for efficient cleaning while managing heat accumulation
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence optimized for Silver ablation threshold and cleaning effectiveness
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation without excessive thermal damage
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Scan speed balancing cleaning efficiency and process control
Machine,Settings,passCount,3,passes,1,10,,Number of passes for complete contaminant removal without substrate damage
Machine,Settings,overlapRatio,50,%,10,90,,Optimal overlap between adjacent scan lines for uniform cleaning
Machine,Settings,power,100,W,50,500,,Typical range for industrial Nd:YAG laser cleaning of reflective metals like silver; starting at 100W to account for high reflectivity (~98% at 1064 nm) reducing absorption; max limited to avoid melting (Tm=962°C); based on IPG Photonics and Laserax equipment specs for metal surface preparation.
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Effective speeds for contamination removal on silver; 2000 mm/s recommended for optimal balance of cleaning rate and minimal heat accumulation due to silver's high thermal conductivity (429 W/m·K); lower for heavy contamination, higher for light; from industry manuals (e.g., Adapt Laser Systems) and process optimization studies."
Machine,Settings,pulse_width,50,ns,0.1,1000,,"Nanosecond regime preferred for cost-effective cleaning of silver with low heat-affected zone (HAZ <10 μm); picosecond (ps) or femtosecond (fs) for ultra-precise applications but unnecessary for industrial contamination removal; ns avoids plasma shielding issues at 1064 nm; supported by laser physics research (e.g., J. Appl. Phys. studies on metal ablation)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Standard for pulsed laser cleaning; 50 kHz recommended for silver to enable fast processing while limiting heat buildup from pulse overlap; higher rates increase speed but risk thermal damage on reflective surfaces; trade-off noted in academic literature (e.g., Opt. Lasers Eng. reviews on pulse train effects)."
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence range for safe removal of contaminants (e.g., oxides, fingerprints) on silver; below ablation threshold (~2.5 J/cm² for ns pulses at 1064 nm due to high reflectivity); 1.0 J/cm² recommended to minimize substrate damage; from ablation threshold studies (e.g., Appl. Surf. Sci. papers on silver at IR wavelengths)."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for industrial cleaning; 200 μm recommended for silver to provide good resolution on detailed surfaces while covering larger areas efficiently; smaller for fine features, larger for broad preparation; per equipment specifications (e.g., CleanLaser CL series manuals)."
Machine,Settings,pass_count,2,passes,1,10,,"Typically 1-3 passes for light contamination on silver, up to 5 for heavy buildup; multi-pass (2 recommended) ensures complete removal without exceeding thermal limits; single pass possible for very light dirt; drawn from industry case studies (e.g., laser cleaning of cultural heritage silver artifacts in J. Cult. Herit.)."
Machine,Settings,overlap_ratio,70,%,10,90,,"Standard overlap for uniform coverage in raster scanning; 70% recommended for silver to prevent streaking from high reflectivity and ensure even fluence distribution; lower (50%) for speed on large areas, higher (80%) for precision; from process optimization studies (e.g., Opt. Express on scan strategies for metals)."
Property,material_characteristics,electricalConductivity,63000000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,1.59e-8,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,22,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,surfaceRoughness,0.05,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,youngsModulus,83,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.7996,V,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,10490,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,25,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.92,dimensionless (0-1 scale),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,55,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,250,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,125,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,absorptivity,0.02,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,2435,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,82000000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,meltingPoint,961.8,°C,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,0.53,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,1234.93,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.98,,,,ai_research,Material property: reflectivity
