# Chromium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/specialty/chromium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Chromium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/specialty/chromium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Chromium,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,specialty,,,,,Material subcategory
Basic,Info,Slug,chromium-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Chromium oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength with good Chromium absorption for efficient cleaning
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise Chromium surface cleaning
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient Chromium cleaning throughput
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Minimum fluence required for effective Chromium oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for effective Chromium oxide ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform Chromium surface treatment
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete Chromium oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform Chromium surface cleaning
Machine,Settings,power,200,W,50,1000,,Typical range for industrial laser cleaning of reflective metals like Chromium to avoid excessive heating; starting at 200W balances efficiency and safety. Max limited to prevent substrate melting (mp ~1907°C). Source: IPG Photonics specs for Yb-fiber lasers at 1064 nm; studies in Optics and Lasers in Engineering (2018) on metal cleaning.
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective range for contamination removal; slower for heavy oxides (500-1000 mm/s), faster for light contaminants (2000-5000 mm/s). Recommended 1500 mm/s for optimal balance on Chromium's high thermal conductivity. Source: Industry standards from Laserax equipment manuals; case studies in Journal of Cleaner Production (2020)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime (5-100 ns) standard for industrial cleaning to ablate contaminants with minimal HAZ; picosecond (ps) or femtosecond (fs) for ultra-precise work but less common industrially. 20 ns recommended for Chromium to limit thermal diffusion. Source: Laser physics research in Applied Surface Science (2019) on pulse regimes for metals.
Machine,Settings,repetition_rate,50,kHz,1,200,,Typical 10-100 kHz for pulsed cleaning; higher rates increase speed but risk heat accumulation on reflective Chromium. 50 kHz recommended for efficient coverage without overheating. Trade-off: high freq accelerates process but requires monitoring. Source: Academic literature in Optics Express (2021) on repetition rate effects in laser ablation.
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range below Chromium's ablation threshold (~4 J/cm² at 1064 nm) for safe contaminant removal; damage threshold ~2-5 J/cm² depending on pulses. 1.5 J/cm² recommended to account for high reflectivity (~60% at 1064 nm). Source: Ablation threshold studies in Journal of Applied Physics (2017) and Surface & Coatings Technology (2022).
Machine,Settings,spot_size,200,μm,0.1,500,,"Typical beam diameter for precise industrial cleaning; smaller (100-200 μm) for fine details, larger (300-500 μm) for broad areas. 200 μm recommended for uniform Chromium surface preparation. Source: Equipment specifications from Coherent and Trumpf laser systems; process guidelines in ILSC standards."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for heavy layers; 2 passes recommended for complete removal on Chromium without excessive exposure. Source: Industry practice in case studies from Laser Cleaning International reports and Applied Optics (2020)."
