Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,440.0,GPa,,
Material Characteristics,oxidationResistance,1073.0,K,,
Material Characteristics,density,4.93,g/cm³,,
Material Characteristics,hardness,29.4,GPa,,
Material Characteristics,corrosionResistance,0.95,,,
Material Characteristics,compressiveStrength,4000.0,MPa,,
Material Characteristics,flexuralStrength,400.0,MPa,,
Material Characteristics,tensileStrength,345.0,MPa,,
Material Characteristics,fractureToughness,3.8,MPa√m,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,electricalResistivity,6.8e-07,Ω·m,,
Material Characteristics,laserDamageThreshold,3.8,J/cm²,,
Laser-Material Interaction,absorptivity,0.7,dimensionless,0.5,0.9
Laser-Material Interaction,absorptionCoefficient,5000000.0,m⁻¹,1000000.0,10000000.0
Laser-Material Interaction,laserDamageThreshold,3.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,2.5,MW/m,1.5,3.5
Laser-Material Interaction,reflectivity,0.3,dimensionless,0.1,0.5
Laser-Material Interaction,thermalDestructionPoint,3340,K,3200,3500
Laser-Material Interaction,vaporPressure,1.0,Pa,0.1,10.0
Laser-Material Interaction,thermalDestruction,3340.0,K,,
Laser-Material Interaction,specificHeat,569.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.35,dimensionless,,
Laser-Material Interaction,thermalConductivity,21.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,7.92e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.7,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.33e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,12000.0,J/m²,,
