Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Nickel,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: nickel, laser cleaning, metal, specialty, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,20,300
Machine Setting,Frequency,30,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,14300000.0,S/m,None,None
Material Characteristics,Electricalresistivity,6.99e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,55.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,0.12,μm,None,None
Material Characteristics,Youngsmodulus,200.0,GPa,None,None
Material Characteristics,Oxidationresistance,1.65,dimensionless,None,None
Material Characteristics,Density,8908.0,kg/m³,None,None
Material Characteristics,Hardness,150.0,HV,None,None
Material Characteristics,Corrosionresistance,0.005,mm/year,None,None
Material Characteristics,Compressivestrength,345.0,MPa,None,None
Material Characteristics,Flexuralstrength,483.0,MPa,None,None
Material Characteristics,Tensilestrength,455.0,MPa,None,None
Material Characteristics,Porosity,0.0,fraction,None,None
Material Characteristics,Absorptivity,0.37,dimensionless,None,None
Material Characteristics,Boilingpoint,3186.0,K,None,None
Material Characteristics,Absorptioncoefficient,5600000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,1728.0,K,None,None
Material Characteristics,Vaporpressure,101325.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,1728.0,K,None,None
Material Characteristics,Reflectivity,0.63,dimensionless,None,None
Material Characteristics,Thermalshockresistance,117.0,K,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,680000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.36,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.68,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,1726.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,450.0,°C,None,None
Laser-Material Interaction,Vaporpressure,1.33,Pa,None,None
Laser-Material Interaction,Thermaldestruction,1728.0,K,None,None
Laser-Material Interaction,Specificheat,445.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.65,%,None,None
Laser-Material Interaction,Thermalconductivity,90.7,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,1.33e-05,/K,None,None
Laser-Material Interaction,Laserabsorption,0.35,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,2.29e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.1,J/cm²,None,None
,Metric,1064,nm,None,None
