Category,Property,Value,Unit,Min,Max
Material Characteristics,fractureToughness,0.92,MPa m^{1/2},,
Material Characteristics,youngsModulus,25000000000.0,Pa,,
Material Characteristics,oxidationResistance,0.88,dimensionless,,
Material Characteristics,density,2650.0,kg/m³,,
Material Characteristics,hardness,3.0,Mohs,,
Material Characteristics,corrosionResistance,0.92,dimensionless,,
Material Characteristics,compressiveStrength,35.0,MPa,,
Material Characteristics,flexuralStrength,10.0,MPa,,
Material Characteristics,tensileStrength,5.0,MPa,,
Material Characteristics,porosity,0.1,fraction,,
Material Characteristics,laserDamageThreshold,2.3,J/cm²,,
Laser-Material Interaction,absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,absorptionCoefficient,5000000.0,m⁻¹,100000.0,10000000.0
Laser-Material Interaction,laserDamageThreshold,3.5,J/cm²,1.0,10.0
Laser-Material Interaction,thermalShockResistance,1.8,MW/m,0.5,3.0
Laser-Material Interaction,reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,thermalDestructionPoint,873,K,773,1073
Laser-Material Interaction,vaporPressure,10,Pa,1,100
Laser-Material Interaction,thermalDestruction,1173.0,K,,
Laser-Material Interaction,specificHeat,920.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.12,dimensionless (fraction),,
Laser-Material Interaction,thermalConductivity,1.8,W/m·K,,
Laser-Material Interaction,thermalExpansion,8e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,250000.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,5.73e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.25,J/cm²,,
