Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Silicon Germanium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: silicon germanium, laser cleaning, semiconductor, elemental, material properties",,,,,
# Last Modified: 2026-01-09,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,1.2,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,45,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,20,500
Machine Setting,Frequency,20,kHz,1,200
,Crystallinestructure,cubic,crystal system,None,None
Material Characteristics,Electricalresistivity,80.0,ohm·m,None,None
Material Characteristics,Fracturetoughness,0.92,MPa m^{1/2},None,None
Material Characteristics,Youngsmodulus,147000000000.0,Pa,None,None
Material Characteristics,Oxidationresistance,1.2e-17,m²/s,None,None
Material Characteristics,Density,3.23,g/cm^3,None,None
Material Characteristics,Hardness,10.2,GPa,None,None
Material Characteristics,Corrosionresistance,0.92,dimensionless,None,None
Material Characteristics,Compressivestrength,8500.0,MPa,None,None
Material Characteristics,Flexuralstrength,280.0,MPa,None,None
Material Characteristics,Tensilestrength,3.2,GPa,None,None
Material Characteristics,Laserdamagethreshold,0.75,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.6,dimensionless,0.4,0.8
Laser-Material Interaction,Absorptioncoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,Laserdamagethreshold,2.0,J/cm²,0.5,5.0
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,0.5,3.0
Laser-Material Interaction,Reflectivity,0.4,dimensionless,0.2,0.6
Laser-Material Interaction,Thermaldestructionpoint,1400,K,1200,1600
Laser-Material Interaction,Vaporpressure,1.0,Pa,0.01,10.0
Laser-Material Interaction,Thermaldestruction,1273.0,K,None,None
Laser-Material Interaction,Specificheat,680.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.35,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,10.2,W/(m·K),None,None
Laser-Material Interaction,Thermalexpansion,3.6e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,25000.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,2.5e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.85,J/cm²,None,None
,Metric,1064,nm,None,None
