# MDF Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/mdf-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). MDF Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/mdf-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,MDF,,,,,Material name
Basic,Info,Category,wood,,,,,Material category
Basic,Info,Subcategory,hardwood,,,,,Material subcategory
Basic,Info,Slug,mdf-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for MDF surface cleaning without charring
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal MDF absorption and minimal substrate damage
Machine,Settings,spotSize,100,μm,0.1,500,,Beam spot diameter for precise cleaning control
Machine,Settings,repetitionRate,50,kHz,1,200,,High repetition rate for efficient surface cleaning
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Energy density threshold for MDF surface ablation
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled material removal
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform surface treatment
Machine,Settings,passCount,2,passes,1,10,,Number of cleaning passes for thorough contamination removal
Machine,Settings,overlapRatio,50,%,10,90,,Beam overlap percentage for complete surface coverage
Machine,Settings,dwellTime,100,μs,0.2,200,,Beam dwell time per spot for effective material removal
Machine,Settings,power,100,W,50,500,,"Typical range for industrial laser cleaning of wood-based materials like MDF to avoid charring; starting at 100W for light contamination. Max safe before substrate damage (thermal degradation) is ~500W at 1064 nm. Source: IPG Photonics YLR series specs and studies on laser ablation of composites (e.g., J. Laser Appl. 2018)."
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective speeds for contamination removal on MDF; slower for heavy contamination (500-1000 mm/s) to ensure ablation, faster (2000-3000 mm/s) for light. Recommended 1500 mm/s balances efficiency and heat control. Source: Industry manuals from CleanLaser and process optimization in Opt. Lasers Eng. (2020)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for MDF cleaning due to cost-effectiveness; picosecond (ps) or femtosecond reduces HAZ but unnecessary for most industrial apps. 20 ns minimizes thermal effects on low-conductivity MDF. Source: Laser physics reviews in Appl. Phys. A (2019) on pulsed laser cleaning of organics.
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for 1064 nm cleaning; 50 kHz recommended for MDF to achieve fast coverage without excessive heat accumulation, trading off speed vs. thermal buildup in resinous material. Higher rates (>80 kHz) risk damage. Source: Academic literature, e.g., J. Appl. Phys. (2021) on pulse repetition in ablation."
Machine,Settings,energy_density,2,J/cm²,0.1,20,,Fluence range for safe removal of contaminants from MDF; damage threshold ~5-10 J/cm² due to charring/melting (MDF decomposition ~200-300°C). Recommended 2 J/cm² for effective cleaning below threshold. Source: Ablation studies in Wood Sci. Technol. (2017) and laser threshold measurements.
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for precise industrial cleaning; 200 μm recommended for MDF to balance resolution on fibrous surface and large-area coverage, avoiding excessive heat concentration. Finer for details (<150 μm), larger for broad prep (300-500 μm). Source: Equipment specs from Coherent and Trumpf lasers."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for heavy; 2 passes recommended for complete MDF surface prep without overexposure. Source: Industry case studies in laser cleaning of wood composites (e.g., Proc. SPIE 2022)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage on irregular MDF surfaces; 60% recommended for optimal cleaning without gaps or over-ablation, typical range 30-80% based on scan patterns. Source: Process optimization in J. Mater. Process. Technol. (2019)."
Property,material_characteristics,fractureToughness,0.42,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,3.1,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.25,dimensionless,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,750,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,4000,N,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.25,,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,25,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,25,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,20,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0.53,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,14.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.85,dimensionless,0.7,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50000,m⁻¹,10000,100000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.15,dimensionless,0.05,0.3,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,550,K,450,650,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,100,Pa,10,1000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,523,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1700,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.12,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.13,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000005,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,950000,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.07e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.2,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Furniture Manufacturing,,,,,Industry application
Application,Industries,Application 2,Automotive Interior Components,,,,,Industry application
Application,Industries,Application 3,Electronics Enclosure Production,,,,,Industry application
Application,Industries,Application 4,Architectural Millwork,,,,,Industry application
Application,Industries,Application 5,Exhibition and Display Manufacturing,,,,,Industry application
Application,Industries,Application 6,Musical Instrument Production,,,,,Industry application
Application,Industries,Application 7,Packaging and Point-of-Purchase,,,,,Industry application
Application,Industries,Application 8,Marine Interior Components,,,,,Industry application
Application,Industries,Application 9,Medical Equipment Housing,,,,,Industry application
Application,Industries,Application 10,Cultural Heritage Reproduction,,,,,Industry application
