# Ruthenium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/ruthenium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Ruthenium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/ruthenium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Ruthenium,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,non-ferrous,,,,,Material subcategory
Basic,Info,Slug,ruthenium-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,45,W,1,120,,Optimal average power for Ruthenium oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for efficient Ruthenium oxide absorption with minimal substrate interaction
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise Ruthenium surface cleaning
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,energyDensity,2.3,J/cm²,0.1,20,,Fluence threshold for Ruthenium oxide removal without bulk material damage
Machine,Settings,pulseWidth,8,ns,0.1,1000,,Nanosecond pulse duration for controlled Ruthenium oxide ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform Ruthenium surface treatment
Machine,Settings,passCount,2,passes,1,10,,Recommended number of passes for complete Ruthenium oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform Ruthenium surface cleaning
Machine,Settings,power,200,W,50,500,,"Typical range for industrial Nd:YAG laser cleaning of reflective metals like Ruthenium; starting at 200 W balances efficiency and heat input to avoid melting (melting point ~2334°C). Source: IPG Photonics YLR series specs and general metal cleaning guidelines (e.g., SPIE proceedings on laser ablation)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective for contamination removal; slower for heavy contamination (100-500 mm/s), faster for light (500-2000 mm/s). Recommended 500 mm/s for Ruthenium to ensure uniform cleaning without excessive heat accumulation due to its thermal conductivity (~120 W/m·K). Source: Industry standards from Laserax and CleanLaser equipment manuals."
