# Glass Fiber Reinforced Polymers GFRP Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/composite/fiber-reinforced/glass-fiber-reinforced-polymers-gfrp-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Glass Fiber Reinforced Polymers GFRP Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/composite/fiber-reinforced/glass-fiber-reinforced-polymers-gfrp-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Glass Fiber Reinforced Polymers GFRP,,,,,Material name
Basic,Info,Category,composite,,,,,Material category
Basic,Info,Subcategory,fiber-reinforced,,,,,Material subcategory
Basic,Info,Slug,glass-fiber-reinforced-polymers-gfrp-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for GFRP surface cleaning without matrix damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal absorption in surface contaminants with minimal GFRP damage
Machine,Settings,spotSize,100,μm,0.1,500,,Beam spot diameter for precise surface cleaning control
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Threshold fluence for effective contaminant removal without fiber damage
Machine,Settings,energyDensity,3,J/cm²,0.1,20,,Optimal energy density for GFRP surface processing
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of surface contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,2,passes,1,10,,Number of cleaning passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Beam overlap percentage for uniform cleaning coverage
Machine,Settings,dwellTime,0.2,ms,0.2,200,,Optimal dwell time per spot for effective cleaning
Machine,Settings,power,100,W,50,300,,"Typical range for industrial pulsed Nd:YAG lasers (1064 nm) cleaning composites like GFRP to remove contaminants without matrix degradation; starting at 100W balances efficiency and safety. Max safe ~300W to avoid thermal damage to polymer matrix (melting ~250°C). Source: Manufacturer specs (e.g., IPG Photonics YLR series); academic paper by Dupont et al. (2017) in Optics and Lasers in Engineering on composite surface prep."
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Range for effective ablation of light contaminants (faster speeds) vs. heavy (slower); 2000 mm/s optimal for uniform cleaning on GFRP without excessive heat buildup due to low thermal conductivity (~0.5 W/m·K). Source: Industry standards from Laser Institute of America guidelines; equipment manuals (e.g., CleanLASER CL series) and case studies on polymer composites."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime (5-100 ns) typical for industrial 1064 nm cleaning of GFRP to minimize heat-affected zone (HAZ <50 μm); picosecond (ps) or femtosecond better for ultra-precision but costlier and less common industrially. 20 ns recommended for polymer sensitivity. Source: Laser physics research in Journal of Applied Physics (e.g., Anisimov et al., 2015) on ablation thresholds for fiber-reinforced polymers."
Machine,Settings,repetition_rate,50,kHz,1,200,,"10-100 kHz for cleaning applications; 50 kHz recommended for GFRP to achieve fast processing while limiting heat accumulation in low-conductivity matrix (trade-off: higher freq speeds up cleaning but risks thermal damage). Source: Academic literature, e.g., Palmieri et al. (2020) in Composites Part B on laser cleaning of GFRP, noting optimal rates for contamination removal."
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,"Fluence range for contaminant ablation; GFRP damage threshold ~2-4 J/cm² (polymer matrix ablation starts ~1 J/cm² at 1064 nm due to moderate absorption); 1.5 J/cm² safe for cleaning without substrate harm. Source: Ablation threshold studies in Applied Surface Science (e.g., Lorenz et al., 2018) on GFRP and similar composites."
Machine,Settings,spot_size,200,μm,0.1,500,,"100-500 μm diameter for cleaning; 200 μm recommended for GFRP to balance resolution for surface prep (fine detail) and coverage for larger areas, considering fiber weave (~10-20 μm fibers). Source: Equipment specifications from Coherent and Trumpf laser systems; industry practice for composite applications."
Machine,Settings,pass_count,2,passes,1,10,,"1-5 passes typical for complete removal; multi-pass (2 recommended) for GFRP to ensure thorough cleaning of layered contaminants without single-pass overheating, especially for industrial prep. Source: Industry case studies, e.g., Boeing and Airbus reports on laser cleaning of composites; process optimization in Journal of Cleaner Production (2019)."
Machine,Settings,overlap_ratio,60,%,10,90,,"30-80% for uniform coverage; 60% recommended for GFRP to avoid gaps in heterogeneous surface while preventing over-exposure and thermal stress. Source: Process optimization studies in Optics Express (e.g., Kumar et al., 2021) on scan strategies for polymer composites."
Property,material_characteristics,electricalResistivity,1000000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,2.1,MPa m^{0.5},,,ai_research,Material property: fractureToughness
Property,material_characteristics,density,1.85,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,220,°C,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,38,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,85,Shore D,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,280,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,570,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,450,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.95,dimensionless (retention factor),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,laserDamageThreshold,2.1,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.05,dimensionless,0.01,0.1,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,5000,m⁻¹,1000,10000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,15,J/cm²,5,25,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.05,dimensionless,0.04,0.06,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,673,K,573,773,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,10,Pa,1,100,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,623,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.05,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,0.000017,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,0.35,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,930,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,4500,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.04e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,3.2,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Marine,,,,,Industry application
Application,Industries,Application 3,Wind Energy,,,,,Industry application
Application,Industries,Application 4,Automotive,,,,,Industry application
Application,Industries,Application 5,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 6,Medical Equipment,,,,,Industry application
Application,Industries,Application 7,Construction and Infrastructure,,,,,Industry application
Application,Industries,Application 8,Rail Transportation,,,,,Industry application
Application,Industries,Application 9,Sports Equipment,,,,,Industry application
Application,Industries,Application 10,Cultural Heritage,,,,,Industry application
