Category,Property,Value,Unit,Min,Max
Material Characteristics,density,1.38,g/cm³,,
Material Characteristics,porosity,0,%,,
Material Characteristics,surfaceRoughness,0.8,μm,,
Material Characteristics,tensileStrength,55,MPa,,
Material Characteristics,youngsModulus,2.8,GPa,,
Material Characteristics,hardness,0.09,GPa,,
Material Characteristics,flexuralStrength,85,MPa,,
Material Characteristics,oxidationResistance,2.2,μm/year,,
Material Characteristics,corrosionResistance,0.9,mm/year,,
Material Characteristics,compressiveStrength,55,MPa,,
Material Characteristics,fractureToughness,4,MPa m^{1/2},,
Material Characteristics,electricalResistivity,1e+16,Ω·m,,
Laser-Material Interaction,thermalDestruction,523,K,,
Laser-Material Interaction,laserAbsorption,0.48,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.62,J/cm²,,
Laser-Material Interaction,ablationThreshold,0.025,J/cm²,,
Laser-Material Interaction,thermalDiffusivity,1.2e-07,m²/s,,
Laser-Material Interaction,thermalExpansion,7e-05,K^{-1},,
Laser-Material Interaction,specificHeat,1170.0,J/(kg·K),,
Laser-Material Interaction,thermalConductivity,0.24,W/m·K,,
Laser-Material Interaction,laserReflectivity,0.042,fraction,,
