Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,22470000.0,S/m,,
Material Characteristics,electricalResistivity,4.45e-08,Ω·m,,
Material Characteristics,fractureToughness,23.0,MPa√m,,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,youngsModulus,45.0,GPa,,
Material Characteristics,oxidationResistance,0.81,dimensionless,,
Material Characteristics,density,1738.0,kg/m³,,
Material Characteristics,hardness,38.0,HV,,
Material Characteristics,corrosionResistance,-2.37,V,,
Material Characteristics,compressiveStrength,160.0,MPa,,
Material Characteristics,flexuralStrength,170.0,MPa,,
Material Characteristics,tensileStrength,160.0,MPa,,
Material Characteristics,porosity,0.0,fraction,,
Material Characteristics,absorptivity,0.09,,,
Material Characteristics,boilingPoint,1363.0,K,,
Material Characteristics,absorptionCoefficient,59000000.0,m^{-1},,
Material Characteristics,meltingPoint,923.0,K,,
Material Characteristics,vaporPressure,398.0,Pa,,
Material Characteristics,thermalDestructionPoint,923.15,K,,
Material Characteristics,reflectivity,0.92,dimensionless,,
Material Characteristics,thermalShockResistance,52.0,K,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,11200000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.12,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.15,J/cm²,,
Laser-Material Interaction,reflectivity,0.74,dimensionless (ratio),,
Laser-Material Interaction,thermalDestructionPoint,923.0,K,,
Laser-Material Interaction,thermalShockResistance,1.8,W/m,,
Laser-Material Interaction,vaporPressure,36.1,Pa,,
Laser-Material Interaction,thermalDestruction,923.0,K,,
Laser-Material Interaction,specificHeat,1023.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.94,,,
Laser-Material Interaction,thermalConductivity,156.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,2.5e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.058,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,8.78e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.8,J/cm²,,
