Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Chromium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: chromium, laser cleaning, metal, specialty, material properties",,,,,
# Last Modified: 2026-01-05,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,200,W,50,1000
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,7750000.0,S/m,None,None
Material Characteristics,Electricalresistivity,1.29e-07,Ω·m,None,None
Material Characteristics,Fracturetoughness,0.77,MPa m^{1/2},None,None
Material Characteristics,Surfaceroughness,0.1,μm,None,None
Material Characteristics,Density,7190.0,kg/m³,None,None
Material Characteristics,Oxidationresistance,1273.0,K,None,None
Material Characteristics,Youngsmodulus,279.0,GPa,None,None
Material Characteristics,Hardness,1050.0,HV,None,None
Material Characteristics,Compressivestrength,345.0,MPa,None,None
Material Characteristics,Tensilestrength,414.0,MPa,None,None
Material Characteristics,Flexuralstrength,380.0,MPa,None,None
Material Characteristics,Corrosionresistance,500000.0,Ω·cm²,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Boilingpoint,2945.0,K,None,None
Material Characteristics,Absorptivity,0.42,dimensionless,None,None
Material Characteristics,Absorptioncoefficient,59100000.0,m^{-1},None,None
Material Characteristics,Reflectivity,0.65,fraction,None,None
Material Characteristics,Vaporpressure,0.0,Pa,None,None
Material Characteristics,Meltingpoint,2180.0,K,None,None
Material Characteristics,Thermaldestructionpoint,2180.0,K,None,None
Material Characteristics,Thermalshockresistance,239.0,K,None,None
Material Characteristics,Laserdamagethreshold,0.9,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,41200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.415,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.85,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.64,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,1863.0,°C,None,None
Laser-Material Interaction,Thermalshockresistance,0.8,MPa·m^0.5,None,None
Laser-Material Interaction,Vaporpressure,1.33,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2180.0,K,None,None
Laser-Material Interaction,Laserreflectivity,0.7,fraction,None,None
Laser-Material Interaction,Thermalexpansion,4.9,×10^{-6} K^{-1},None,None
Laser-Material Interaction,Thermalconductivity,93.9,W/m·K,None,None
Laser-Material Interaction,Specificheat,449.0,J/(kg·K),None,None
Laser-Material Interaction,Laserabsorption,0.35,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,2.91e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
