Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,9490000.0,S/m,,
Material Characteristics,electricalResistivity,1.08e-07,Ω·m,,
Material Characteristics,fractureToughness,28.0,MPa√m,,
Material Characteristics,surfaceRoughness,0.025,μm,,
Material Characteristics,youngsModulus,121.0,GPa,,
Material Characteristics,oxidationResistance,623.0,K,,
Material Characteristics,density,12.023,g/cm³,,
Material Characteristics,hardness,40.0,HV,,
Material Characteristics,corrosionResistance,0.987,V,,
Material Characteristics,compressiveStrength,340.0,MPa,,
Material Characteristics,flexuralStrength,250.0,MPa,,
Material Characteristics,tensileStrength,124.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.042,dimensionless,,
Material Characteristics,boilingPoint,3236.0,K,,
Material Characteristics,absorptionCoefficient,84200000.0,m^{-1},,
Material Characteristics,meltingPoint,1828.0,K,,
Material Characteristics,vaporPressure,3.02,Pa,,
Material Characteristics,thermalDestructionPoint,1828.0,K,,
Material Characteristics,reflectivity,0.68,fraction,,
Material Characteristics,thermalShockResistance,105.0,K,,
Material Characteristics,laserDamageThreshold,1.05,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,52000000.0,m^-1,,
Laser-Material Interaction,absorptivity,0.35,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.45,J/cm²,,
Laser-Material Interaction,reflectivity,0.71,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,1828.05,K,,
Laser-Material Interaction,thermalShockResistance,1.8,MPa·m^0.5,,
Laser-Material Interaction,vaporPressure,1.33,Pa,,
Laser-Material Interaction,thermalDestruction,1828.0,K,,
Laser-Material Interaction,specificHeat,244.1,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.7,dimensionless (fraction),,
Laser-Material Interaction,thermalConductivity,71.8,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.18e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.38,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.446e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.1,J/cm²,,
