Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Rhenium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: rhenium, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,300,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,70,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,150,W,1.0,180
Machine Setting,Laserpoweralternative,150,W,50,300
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,5180000.0,S/m,None,None
Material Characteristics,Electricalresistivity,1.93e-07,Ω·m,None,None
Material Characteristics,Fracturetoughness,4.5,MPa√m,None,None
Material Characteristics,Surfaceroughness,1.6,μm,None,None
Material Characteristics,Youngsmodulus,463.0,GPa,None,None
Material Characteristics,Oxidationresistance,773.0,K,None,None
Material Characteristics,Density,21.02,g/cm³,None,None
Material Characteristics,Hardness,245.0,HV,None,None
Material Characteristics,Corrosionresistance,0.96,dimensionless,None,None
Material Characteristics,Compressivestrength,980.0,MPa,None,None
Material Characteristics,Flexuralstrength,1034.0,MPa,None,None
Material Characteristics,Tensilestrength,1138.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.35,dimensionless,None,None
Material Characteristics,Boilingpoint,5869.0,K,None,None
Material Characteristics,Absorptioncoefficient,36200000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,3453.0,K,None,None
Material Characteristics,Vaporpressure,0.051,Pa,None,None
Material Characteristics,Thermaldestructionpoint,3459.0,K,None,None
Material Characteristics,Reflectivity,0.68,%,None,None
Material Characteristics,Thermalshockresistance,244.0,K,None,None
Material Characteristics,Laserdamagethreshold,4.1,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,0.42,1,None,None
Laser-Material Interaction,Absorptivity,0.42,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.85,dimensionless (reflectance),None,None
Laser-Material Interaction,Thermaldestructionpoint,3453.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.8,MPa·m^0.5,None,None
Laser-Material Interaction,Vaporpressure,1.33e-07,Pa,None,None
Laser-Material Interaction,Thermaldestruction,3459.0,K,None,None
Laser-Material Interaction,Specificheat,133.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.62,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,48.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,4.5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.38,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.72e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.8,J/cm²,None,None
,Metric,1064,nm,None,None
