Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,70.0,GPa,,
Material Characteristics,oxidationResistance,1.0,"dimensionless (normalized scale 0-1, where 1 indicates complete resistance)",,
Material Characteristics,density,2.5,g/cm³,,
Material Characteristics,hardness,5.4,GPa,,
Material Characteristics,corrosionResistance,0.1,g/m²,,
Material Characteristics,compressiveStrength,1000.0,MPa,,
Material Characteristics,flexuralStrength,50.0,MPa,,
Material Characteristics,tensileStrength,50.0,MPa,,
Material Characteristics,fractureToughness,0.75,MPa√m,,
Material Characteristics,electricalResistivity,100000000000.0,Ω·m,,
Material Characteristics,laserDamageThreshold,12.5,J/cm²,,
Laser-Material Interaction,absorptivity,0.02,dimensionless,0.01,0.05
Laser-Material Interaction,absorptionCoefficient,500,m⁻¹,100,1000
Laser-Material Interaction,laserDamageThreshold,10,J/cm²,5,20
Laser-Material Interaction,thermalShockResistance,1.0,MW/m,0.5,2.0
Laser-Material Interaction,reflectivity,0.04,dimensionless,0.035,0.05
Laser-Material Interaction,thermalDestructionPoint,1400,K,1300,1500
Laser-Material Interaction,vaporPressure,0.001,Pa,0.001,0.01
Laser-Material Interaction,thermalDestruction,992.0,K,,
Laser-Material Interaction,specificHeat,840.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.042,,,
Laser-Material Interaction,thermalConductivity,1.06,W/m·K,,
Laser-Material Interaction,thermalExpansion,9e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,80.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,4.8e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,18.5,J/cm²,,
