Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,15.0,GPa,,
Material Characteristics,oxidationResistance,0.96,"dimensionless (scale 0-1, 1=excellent resistance)",,
Material Characteristics,density,2100.0,kg/m³,,
Material Characteristics,hardness,2.5,Mohs,,
Material Characteristics,corrosionResistance,0.92,dimensionless (normalized resistance index),,
Material Characteristics,compressiveStrength,14.5,MPa,,
Material Characteristics,flexuralStrength,7.5,MPa,,
Material Characteristics,tensileStrength,3.5,MPa,,
Material Characteristics,fractureToughness,1.2,MPa m^{1/2},,
Material Characteristics,laserDamageThreshold,0.42,J/cm²,,
Laser-Material Interaction,absorptivity,0.75,dimensionless,0.6,0.9
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,laserDamageThreshold,3,J/cm²,1,10
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,2.5
Laser-Material Interaction,reflectivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,thermalDestructionPoint,1473,K,1273,1673
Laser-Material Interaction,vaporPressure,0.01,Pa,0.001,1
Laser-Material Interaction,thermalDestruction,923.0,K,,
Laser-Material Interaction,specificHeat,880.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.24,,,
Laser-Material Interaction,thermalConductivity,0.93,W/m·K,,
Laser-Material Interaction,thermalExpansion,6.5e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.72,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,4.08e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.45,J/cm²,,
