Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,70000000000.0,Pa,,
Material Characteristics,oxidationResistance,1.0,dimensionless (oxidation resistance scale 0-1),,
Material Characteristics,density,2.5,g/cm³,,
Material Characteristics,hardness,6.0,GPa,,
Material Characteristics,corrosionResistance,0.98,dimensionless,,
Material Characteristics,compressiveStrength,1000.0,MPa,,
Material Characteristics,flexuralStrength,200.0,MPa,,
Material Characteristics,tensileStrength,150.0,MPa,,
Material Characteristics,fractureToughness,0.75,MPa m^{1/2},,
Material Characteristics,electricalResistivity,1000000000000.0,Ω·m,,
Material Characteristics,laserDamageThreshold,12.5,J/cm²,,
Laser-Material Interaction,absorptivity,0.05,dimensionless,0.01,0.1
Laser-Material Interaction,absorptionCoefficient,80000,m⁻¹,10000,100000
Laser-Material Interaction,laserDamageThreshold,10,J/cm²,5,20
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3
Laser-Material Interaction,reflectivity,0.04,dimensionless,0.03,0.06
Laser-Material Interaction,thermalDestructionPoint,1673,K,1600,1800
Laser-Material Interaction,vaporPressure,0.01,Pa,0.001,1
Laser-Material Interaction,thermalDestruction,993.0,K,,
Laser-Material Interaction,specificHeat,840.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.0425,fraction,,
Laser-Material Interaction,thermalConductivity,1.05,W/(m·K),,
Laser-Material Interaction,thermalExpansion,9.0,×10^{-6} K^{-1},,
Laser-Material Interaction,laserAbsorption,35.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,5e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,15.2,J/cm²,,
