Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,25000000.0,S/m,,
Material Characteristics,electricalResistivity,1.06e-08,Ω·m,,
Material Characteristics,fractureToughness,9.0,MPa√m,,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,density,1.848,g/cm³,,
Material Characteristics,oxidationResistance,873.0,K,,
Material Characteristics,youngsModulus,287.0,GPa,,
Material Characteristics,hardness,167.0,HV,,
Material Characteristics,compressiveStrength,345.0,MPa,,
Material Characteristics,tensileStrength,345.0,MPa,,
Material Characteristics,flexuralStrength,345.0,MPa,,
Material Characteristics,corrosionResistance,0.001,mm/year,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,boilingPoint,2742.0,K,,
Material Characteristics,absorptivity,0.1,dimensionless,,
Material Characteristics,absorptionCoefficient,40200000.0,m^{-1},,
Material Characteristics,reflectivity,0.65,,,
Material Characteristics,vaporPressure,5.65,Pa,,
Material Characteristics,meltingPoint,1560.0,K,,
Material Characteristics,thermalDestructionPoint,1560.0,K,,
Material Characteristics,thermalShockResistance,60.0,K,,
Material Characteristics,laserDamageThreshold,2.5,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,0.42,dimensionless (fraction of incident radiation),,
Laser-Material Interaction,absorptivity,0.38,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,1.8,J/cm²,,
Laser-Material Interaction,reflectivity,0.55,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,1287.0,°C,,
Laser-Material Interaction,thermalShockResistance,1.8,W/m,,
Laser-Material Interaction,vaporPressure,133.0,Pa,,
Laser-Material Interaction,thermalDestruction,1560.0,K,,
Laser-Material Interaction,laserReflectivity,0.95,dimensionless,,
Laser-Material Interaction,thermalExpansion,1.13e-05,K^{-1},,
Laser-Material Interaction,thermalConductivity,216.0,W/m·K,,
Laser-Material Interaction,specificHeat,1825.0,J/kg·K,,
Laser-Material Interaction,laserAbsorption,0.4,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,6.42e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.85,J/cm²,,
