Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Travertine,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: travertine, laser cleaning, stone, natural, material properties",,,,,
# Last Modified: 2026-01-06,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,30,%,10,90
Machine Setting,Power,50,W,20,200
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,1.0,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,70,%,10,90
Material Characteristics,Youngsmodulus,25.3,GPa,None,None
Material Characteristics,Oxidationresistance,1.0,dimensionless (resistance index),None,None
Material Characteristics,Density,2.65,g/cm³,None,None
Material Characteristics,Hardness,3.5,Mohs,None,None
Material Characteristics,Corrosionresistance,0.42,dimensionless,None,None
Material Characteristics,Compressivestrength,30.0,MPa,None,None
Material Characteristics,Flexuralstrength,9.2,MPa,None,None
Material Characteristics,Tensilestrength,5.2,MPa,None,None
Material Characteristics,Fracturetoughness,1.15,MPa m^{1/2},None,None
Material Characteristics,Porosity,20.0,%,None,None
Material Characteristics,Laserdamagethreshold,12000.0,J/m²,None,None
Laser-Material Interaction,Absorptivity,0.65,dimensionless,0.4,0.9
Laser-Material Interaction,Absorptioncoefficient,5000000.0,m⁻¹,100000.0,10000000.0
Laser-Material Interaction,Laserdamagethreshold,8.5,J/cm²,2,15
Laser-Material Interaction,Thermalshockresistance,1.8,MW/m,0.8,3.5
Laser-Material Interaction,Reflectivity,0.35,dimensionless,0.1,0.6
Laser-Material Interaction,Thermaldestructionpoint,1098,K,1000,1200
Laser-Material Interaction,Vaporpressure,0.1,Pa,0.001,10
Laser-Material Interaction,Thermaldestruction,850.0,°C,None,None
Laser-Material Interaction,Specificheat,850.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.38,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,1.92,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,6.5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,2800.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.12e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
