Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1200000000000.0,Ω·m,,
Material Characteristics,fractureToughness,2.1,MPa m^{1/2},,
Material Characteristics,density,1.2,g/cm³,,
Material Characteristics,oxidationResistance,0.02,%/hour,,
Material Characteristics,youngsModulus,3.2,GPa,,
Material Characteristics,hardness,65.0,Shore D,,
Material Characteristics,compressiveStrength,145.0,MPa,,
Material Characteristics,tensileStrength,48.0,MPa,,
Material Characteristics,flexuralStrength,115.0,MPa,,
Material Characteristics,corrosionResistance,9.2,dimensionless (corrosion resistance rating scale 0-10),,
Material Characteristics,laserDamageThreshold,1.8,J/cm²,,
Laser-Material Interaction,absorptivity,0.2,dimensionless,0.1,0.4
Laser-Material Interaction,absorptionCoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,laserDamageThreshold,5,J/cm²,2,10
Laser-Material Interaction,thermalShockResistance,1,MW/m,0.5,2
Laser-Material Interaction,reflectivity,0.7,dimensionless,0.5,0.9
Laser-Material Interaction,thermalDestructionPoint,600,K,500,700
Laser-Material Interaction,vaporPressure,10,Pa,1,100
Laser-Material Interaction,thermalDestruction,573.0,K,,
Laser-Material Interaction,laserReflectivity,0.32,dimensionless,,
Laser-Material Interaction,thermalExpansion,3.5e-05,1/K,,
Laser-Material Interaction,thermalConductivity,0.32,W/m·K,,
Laser-Material Interaction,specificHeat,1120.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.87,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.28e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.45,J/cm²,,
