Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,800000.0,S/m,,
Material Characteristics,electricalResistivity,1.3e-06,Ω·m,,
Material Characteristics,fractureToughness,55.0,MPa m^{1/2},,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,youngsModulus,205.0,GPa,,
Material Characteristics,oxidationResistance,1477.0,K,,
Material Characteristics,density,8.89,g/cm³,,
Material Characteristics,hardness,92.0,HRB,,
Material Characteristics,corrosionResistance,450000.0,ohm·cm²,,
Material Characteristics,compressiveStrength,345.0,MPa,,
Material Characteristics,flexuralStrength,827.0,MPa,,
Material Characteristics,tensileStrength,690.0,MPa,,
Material Characteristics,porosity,0.0,fraction,,
Material Characteristics,absorptivity,0.35,dimensionless,,
Material Characteristics,boilingPoint,3003.0,K,,
Material Characteristics,absorptionCoefficient,1200000.0,cm^{-1},,
Material Characteristics,meltingPoint,1623.0,K,,
Material Characteristics,vaporPressure,0.00133,Pa,,
Material Characteristics,thermalDestructionPoint,1347.5,K,,
Material Characteristics,reflectivity,0.65,dimensionless (fraction),,
Material Characteristics,thermalShockResistance,185000.0,K,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,3800000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.42,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,2.8,J/cm²,,
Laser-Material Interaction,reflectivity,0.62,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,1623.0,K,,
Laser-Material Interaction,thermalShockResistance,325.0,°C,,
Laser-Material Interaction,vaporPressure,1.33e-07,Pa,,
Laser-Material Interaction,thermalDestruction,1621.0,K,,
Laser-Material Interaction,specificHeat,544.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.68,fraction,,
Laser-Material Interaction,thermalConductivity,9.8,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.12e-05,/K,,
Laser-Material Interaction,laserAbsorption,0.32,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.88e-06,m²/s,,
Laser-Material Interaction,ablationThreshold,2.15,J/cm²,,
