Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,411.0,GPa,,
Material Characteristics,oxidationResistance,773.0,K,,
Material Characteristics,density,19.25,g/cm³,,
Material Characteristics,hardness,370.0,HV,,
Material Characteristics,corrosionResistance,0.96,dimensionless (normalized resistance index),,
Material Characteristics,compressiveStrength,2760.0,MPa,,
Material Characteristics,flexuralStrength,1200.0,MPa,,
Material Characteristics,tensileStrength,1510.0,MPa,,
Material Characteristics,fractureToughness,5.2,MPa m^{1/2},,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,electricalResistivity,5.6e-08,Ω m,,
Material Characteristics,absorptivity,0.42,dimensionless,,
Material Characteristics,boilingPoint,6203.0,K,,
Material Characteristics,absorptionCoefficient,65000000.0,m^{-1},,
Material Characteristics,electricalConductivity,18200000.0,S/m,,
Material Characteristics,meltingPoint,3695.0,K,,
Material Characteristics,vaporPressure,0.0,Pa,,
Material Characteristics,thermalDestructionPoint,3695.0,K,,
Material Characteristics,reflectivity,0.845,fraction,,
Material Characteristics,thermalShockResistance,392.0,K,,
Material Characteristics,surfaceRoughness,0.8,μm,,
Material Characteristics,laserDamageThreshold,2.1,J/cm²,,
Laser-Material Interaction,absorptivity,0.4,dimensionless,0.35,0.45
Laser-Material Interaction,absorptionCoefficient,60000000,m⁻¹,50000000,70000000
Laser-Material Interaction,laserDamageThreshold,8,J/cm²,5,10
Laser-Material Interaction,thermalShockResistance,3,MW/m,2.5,3.5
Laser-Material Interaction,reflectivity,0.6,dimensionless,0.55,0.65
Laser-Material Interaction,thermalDestructionPoint,3695,K,3650,3750
Laser-Material Interaction,vaporPressure,10,Pa,5,20
Laser-Material Interaction,thermalDestruction,3695.0,K,,
Laser-Material Interaction,specificHeat,132.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.6,dimensionless,,
Laser-Material Interaction,thermalConductivity,174.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,4.5e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.4,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,6.8e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.8,J/cm²,,
