# Hickory Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/hickory-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Hickory Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/hickory-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Hickory,,,,,Material name
Basic,Info,Category,wood,,,,,Material category
Basic,Info,Subcategory,hardwood,,,,,Material subcategory
Basic,Info,Slug,hickory-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Hickory surface cleaning without charring
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Hickory absorption and minimal penetration
Machine,Settings,spotSize,100,μm,0.1,500,,Optimal beam diameter for precision cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,High repetition rate for efficient cleaning coverage
Machine,Settings,energyDensity,1.2,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal from Hickory
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Scanning speed for efficient area coverage without thermal damage
Machine,Settings,passCount,2,passes,1,10,,Number of cleaning passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning without over-processing
Machine,Settings,power,50,W,10,200,,"Typical range for 1064 nm pulsed lasers on wood; starting at 50W balances cleaning efficiency and heat input to prevent charring on low-conductivity hardwoods like Hickory. Max ~200W risks substrate damage. Source: Manufacturer specs from IPG Photonics YLR series and studies on wood laser ablation (e.g., Journal of Cultural Heritage, 2018)."
Machine,Settings,scan_speed,1000,mm/s,10,5000,,"Effective speeds for contamination removal; 1000 mm/s recommended for optimal balance on Hickory to avoid overheating. Slower (100-500 mm/s) for heavy contamination, faster (up to 5000 mm/s) for light. Source: Industry standards from Laserax equipment manuals and process optimization in Optics and Lasers in Engineering (2020)."
Machine,Settings,pulse_width,50,ns,0.1,1000,,Nanosecond regime preferred for wood cleaning to minimize heat-affected zone (HAZ); 50 ns typical for Hickory to enable precise ablation without thermal damage. Picosecond (ps) or femtosecond for ultra-fine work but less common industrially. Source: Laser physics research in Applied Surface Science (2019) on wood substrates.
