Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1000000000000.0,Ω·m,,
Material Characteristics,fractureToughness,2.2,MPa√m,,
Material Characteristics,youngsModulus,435.0,GPa,,
Material Characteristics,oxidationResistance,2317.0,K,,
Material Characteristics,density,3980.0,kg/m³,,
Material Characteristics,hardness,21.6,GPa,,
Material Characteristics,corrosionResistance,0.995,dimensionless,,
Material Characteristics,compressiveStrength,2100.0,MPa,,
Material Characteristics,flexuralStrength,400.0,MPa,,
Material Characteristics,tensileStrength,275.0,MPa,,
Material Characteristics,laserDamageThreshold,20.5,J/cm²,,
Laser-Material Interaction,absorptivity,0.03,dimensionless,0.01,0.1
Laser-Material Interaction,absorptionCoefficient,5,m⁻¹,1,10
Laser-Material Interaction,laserDamageThreshold,12,J/cm²,5,20
Laser-Material Interaction,thermalShockResistance,2.5,MW/m,1,5
Laser-Material Interaction,reflectivity,0.08,dimensionless,0.05,0.12
Laser-Material Interaction,thermalDestructionPoint,2300,K,2200,2400
Laser-Material Interaction,vaporPressure,0.1,Pa,0.001,10
Laser-Material Interaction,thermalDestruction,2323.0,K,,
Laser-Material Interaction,specificHeat,775.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.077,dimensionless,,
Laser-Material Interaction,thermalConductivity,30.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,5.3e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,5.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,1.07e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,2.8,J/cm²,,
