Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Titanium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: titanium, laser cleaning, metal, specialty, material properties",,,,,
# Last Modified: 2025-12-27,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,100,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,100,W,20,500
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.0,J/cm²,0.1,20.0
Machine Setting,Spot Size,300,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Density,4.51,,None,None
,Thermal Conductivity,21.9,,None,None
Material Characteristics,Youngsmodulus,110.0,GPa,None,None
Material Characteristics,Oxidationresistance,698.0,K,None,None
Material Characteristics,Density,4510.0,kg/m³,None,None
Material Characteristics,Hardness,160.0,HV,None,None
Material Characteristics,Corrosionresistance,0.001,mm/year,None,None
Material Characteristics,Compressivestrength,414.0,MPa,None,None
Material Characteristics,Flexuralstrength,345.0,MPa,None,None
Material Characteristics,Tensilestrength,345.0,MPa,None,None
Material Characteristics,Fracturetoughness,55.0,MPa√m,None,None
Material Characteristics,Porosity,0.0,fraction,None,None
Material Characteristics,Electricalresistivity,4.2e-07,Ω·m,None,None
Material Characteristics,Absorptivity,0.36,dimensionless,None,None
Material Characteristics,Boilingpoint,3560.0,K,None,None
Material Characteristics,Absorptioncoefficient,43700000.0,m^{-1},None,None
Material Characteristics,Electricalconductivity,2380000.0,S/m,None,None
Material Characteristics,Meltingpoint,1941.0,K,None,None
Material Characteristics,Vaporpressure,1.24e-62,Pa,None,None
Material Characteristics,Thermaldestructionpoint,1941.0,K,None,None
Material Characteristics,Reflectivity,0.462,,None,None
Material Characteristics,Thermalshockresistance,252.0,K,None,None
Material Characteristics,Surfaceroughness,1.6,μm,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.4,dimensionless,0.3,0.5
Laser-Material Interaction,Absorptioncoefficient,40000000,m⁻¹,20000000,60000000
Laser-Material Interaction,Laserdamagethreshold,5,J/cm²,2,10
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1.5,3.5
Laser-Material Interaction,Reflectivity,0.6,dimensionless,0.5,0.7
Laser-Material Interaction,Thermaldestructionpoint,1941,K,1900,2000
Laser-Material Interaction,Vaporpressure,10,Pa,0.1,100
Laser-Material Interaction,Thermaldestruction,1941.0,K,None,None
Laser-Material Interaction,Specificheat,522.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.66,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,21.9,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,8.6e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.42,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,9.29e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.5,J/cm²,None,None
,Metric,1064,nm,None,None
