Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,16025641.025641026,S/m,,
Material Characteristics,electricalResistivity,6.24e-08,Ω·m,,
Material Characteristics,fractureToughness,56.0,MPa√m,,
Material Characteristics,surfaceRoughness,0.32,μm,,
Material Characteristics,density,8900.0,kg/m³,,
Material Characteristics,oxidationResistance,873.0,K,,
Material Characteristics,youngsModulus,210.0,GPa,,
Material Characteristics,hardness,220.0,HV,,
Material Characteristics,compressiveStrength,241.0,MPa,,
Material Characteristics,tensileStrength,241.0,MPa,,
Material Characteristics,flexuralStrength,310.0,MPa,,
Material Characteristics,corrosionResistance,0.02,mm/year,,
Material Characteristics,porosity,0.0,fraction,,
Material Characteristics,boilingPoint,3200.0,K,,
Material Characteristics,absorptivity,0.35,dimensionless,,
Material Characteristics,absorptionCoefficient,44800000.0,m^{-1},,
Material Characteristics,reflectivity,0.66,dimensionless,,
Material Characteristics,vaporPressure,101325.0,Pa,,
Material Characteristics,meltingPoint,1768.0,K,,
Material Characteristics,thermalDestructionPoint,1768.0,K,,
Material Characteristics,thermalShockResistance,78.5,K,,
Material Characteristics,laserDamageThreshold,1.8,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,11200000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.35,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.45,J/cm²,,
Laser-Material Interaction,reflectivity,0.66,dimensionless (reflectance),,
Laser-Material Interaction,thermalDestructionPoint,1768.0,K,,
Laser-Material Interaction,thermalShockResistance,4.2,MPa·m^0.5,,
Laser-Material Interaction,vaporPressure,1.33,Pa,,
Laser-Material Interaction,thermalDestruction,1768.0,K,,
Laser-Material Interaction,laserReflectivity,0.68,dimensionless,,
Laser-Material Interaction,thermalExpansion,12.5,10^{-6} K^{-1},,
Laser-Material Interaction,thermalConductivity,100.0,W/m·K,,
Laser-Material Interaction,specificHeat,421.0,J/kg·K,,
Laser-Material Interaction,laserAbsorption,0.37,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.67e-05,m^2/s,,
Laser-Material Interaction,ablationThreshold,1.2,J/cm²,,
