Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Aluminum Nitride,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: aluminum nitride, laser cleaning, ceramic, technical, material properties",,,,,
# Last Modified: 2026-01-14,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,2000,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Laserpower,80,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,20,200
Machine Setting,Frequency,50,kHz,1,200
Material Characteristics,Density,3.26,g/cm³,None,None
Material Characteristics,Porosity,0,%,None,None
Material Characteristics,Surfaceroughness,0.5,μm,None,None
Material Characteristics,Tensilestrength,300,MPa,None,None
Material Characteristics,Youngsmodulus,310,GPa,None,None
Material Characteristics,Hardness,12,GPa,None,None
Material Characteristics,Flexuralstrength,350,MPa,None,None
Material Characteristics,Oxidationresistance,20,μm/year,None,None
Material Characteristics,Corrosionresistance,0.78,mm/year,None,None
Material Characteristics,Compressivestrength,300,MPa,None,None
Material Characteristics,Fracturetoughness,18,MPa m^{1/2},None,None
Material Characteristics,Electricalresistivity,10000000000000.0,Ω·m,None,None
Laser-Material Interaction,Thermaldestruction,2473,K,None,None
Laser-Material Interaction,Laserabsorption,0.15,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,12.5,J/cm²,None,None
Laser-Material Interaction,Ablationthreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Thermaldiffusivity,8.5e-05,m²/s,None,None
Laser-Material Interaction,Thermalexpansion,4.5e-06,K^{-1},None,None
Laser-Material Interaction,Specificheat,740.0,J/(kg·K),None,None
Laser-Material Interaction,Thermalconductivity,170.0,W/m·K,None,None
Laser-Material Interaction,Laserreflectivity,0.23,%,None,None
,Metric,1064,nm,None,None
