Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,11.17,GPa,,
Material Characteristics,oxidationResistance,0.92,"dimensionless (normalized resistance index, 0-1)",,
Material Characteristics,density,660.0,kg/m³,,
Material Characteristics,hardness,4760.0,N,,
Material Characteristics,corrosionResistance,0.95,dimensionless (durability index),,
Material Characteristics,compressiveStrength,54.0,MPa,,
Material Characteristics,flexuralStrength,110.0,MPa,,
Material Characteristics,tensileStrength,143.0,MPa,,
Material Characteristics,fractureToughness,0.42,MPa·m^{1/2},,
Material Characteristics,porosity,0.633,dimensionless,,
Material Characteristics,laserDamageThreshold,0.28,J/cm²,,
Laser-Material Interaction,absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3.0
Laser-Material Interaction,reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,thermalDestructionPoint,673,K,500,800
Laser-Material Interaction,vaporPressure,10,Pa,1,100
Laser-Material Interaction,thermalDestruction,588.0,K,,
Laser-Material Interaction,specificHeat,1380.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.12,dimensionless,,
Laser-Material Interaction,thermalConductivity,0.15,W/m·K,,
Laser-Material Interaction,thermalExpansion,3.8e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.87,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.43e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,2.8,J/cm²,,
