Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,0.0015,Ω·m,,
Material Characteristics,fractureToughness,1.2,MPa√m,,
Material Characteristics,density,1.55,g/cm³,,
Material Characteristics,oxidationResistance,673.0,K,,
Material Characteristics,youngsModulus,150000000000.0,Pa,,
Material Characteristics,hardness,250.0,MPa,,
Material Characteristics,compressiveStrength,1500.0,MPa,,
Material Characteristics,tensileStrength,1480.0,MPa,,
Material Characteristics,flexuralStrength,690.0,MPa,,
Material Characteristics,corrosionResistance,0.98,dimensionless (normalized resistance index),,
Material Characteristics,laserDamageThreshold,2.3,J/cm²,,
Laser-Material Interaction,absorptivity,0.3,dimensionless,0.1,0.5
Laser-Material Interaction,absorptionCoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,laserDamageThreshold,3,J/cm²,1,5
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3
Laser-Material Interaction,reflectivity,0.7,dimensionless,0.5,0.9
Laser-Material Interaction,thermalDestructionPoint,700,K,500,900
Laser-Material Interaction,vaporPressure,100,Pa,1,1000
Laser-Material Interaction,thermalDestruction,673.0,K,,
Laser-Material Interaction,laserReflectivity,0.35,dimensionless,,
Laser-Material Interaction,thermalExpansion,2.7e-07,K^{-1},,
Laser-Material Interaction,thermalConductivity,0.92,W/m·K,,
Laser-Material Interaction,specificHeat,920.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.92,dimensionless (absorptivity),,
Laser-Material Interaction,thermalDiffusivity,5.7e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,2.3,J/cm²,,
