Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Schist,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: schist, laser cleaning, stone, sedimentary, material properties",,,,,
# Last Modified: 2026-01-05,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,90,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,80,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,4.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,12,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,100,W,20,500
Machine Setting,Scan Speed,500,mm/s,10,5000
Machine Setting,Pulse Width,10,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,300,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,crystalline,crystal system,None,None
Material Characteristics,Fracturetoughness,1.1,MPa√m,None,None
Material Characteristics,Youngsmodulus,45.2,GPa,None,None
Material Characteristics,Oxidationresistance,0.92,1,None,None
Material Characteristics,Density,2750.0,kg/m³,None,None
Material Characteristics,Hardness,4.0,Mohs,None,None
Material Characteristics,Corrosionresistance,0.85,dimensionless (normalized resistance index),None,None
Material Characteristics,Compressivestrength,120.0,MPa,None,None
Material Characteristics,Flexuralstrength,15.2,MPa,None,None
Material Characteristics,Tensilestrength,7.5,MPa,None,None
Material Characteristics,Porosity,1.5,%,None,None
Material Characteristics,Laserdamagethreshold,1.1,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.75,dimensionless,0.6,0.9
Laser-Material Interaction,Absorptioncoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,Laserdamagethreshold,3,J/cm²,1,10
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,0.5,3
Laser-Material Interaction,Reflectivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,Thermaldestructionpoint,1273,K,1073,1473
Laser-Material Interaction,Vaporpressure,1,Pa,0.1,10
Laser-Material Interaction,Thermaldestruction,1073.0,K,None,None
Laser-Material Interaction,Specificheat,840.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.18,%,None,None
Laser-Material Interaction,Thermalconductivity,2.15,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,9.2e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.72,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.45,J/cm²,None,None
,Metric,1064,nm,None,None
