Category,Property,Value,Unit,Min,Max
Material Characteristics,fractureToughness,0.38,MPa m^{1/2},,
Material Characteristics,density,580.0,kg/m³,,
Material Characteristics,oxidationResistance,0.72,"dimensionless (relative scale 0-1, 1=excellent resistance)",,
Material Characteristics,youngsModulus,10.27,GPa,,
Material Characteristics,hardness,4226.0,N,,
Material Characteristics,compressiveStrength,40.3,MPa,,
Material Characteristics,tensileStrength,70.3,MPa,,
Material Characteristics,flexuralStrength,67.8,MPa,,
Material Characteristics,corrosionResistance,0.35,dimensionless (relative durability index),,
Material Characteristics,porosity,0.667,fraction,,
Material Characteristics,laserDamageThreshold,2.8,J/cm²,,
Laser-Material Interaction,absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,10000,1000000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,0.5,10
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,0.5,3
Laser-Material Interaction,reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,thermalDestructionPoint,500,K,450,600
Laser-Material Interaction,vaporPressure,50,Pa,1,1000
Laser-Material Interaction,thermalDestruction,275.0,°C,,
Laser-Material Interaction,laserReflectivity,0.23,dimensionless,,
Laser-Material Interaction,thermalExpansion,3.2e-05,K^{-1},,
Laser-Material Interaction,thermalConductivity,0.163,W/(m·K),,
Laser-Material Interaction,specificHeat,1380.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.93,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.28e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,0.82,J/cm²,,
