Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Hickory,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: hickory, laser cleaning, wood, hardwood, material properties",,,,,
# Last Modified: 2025-12-27,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,1.2,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,50,W,10,200
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,50,ns,0.1,1000
Machine Setting,Repetition Rate,20,kHz,1,200
Machine Setting,Energy Density,2,J/cm²,0.1,20.0
Machine Setting,Spot Size,300,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,50,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.42,MPa√m,None,None
Material Characteristics,Youngsmodulus,14.9,GPa,None,None
Material Characteristics,Oxidationresistance,18.2,% (volume),None,None
Material Characteristics,Density,800.0,kg/m³,None,None
Material Characteristics,Hardness,8096.0,N,None,None
Material Characteristics,Corrosionresistance,0.75,dimensionless (normalized durability index),None,None
Material Characteristics,Compressivestrength,51.6,MPa,None,None
Material Characteristics,Flexuralstrength,126.0,MPa,None,None
Material Characteristics,Tensilestrength,86.2,MPa,None,None
Material Characteristics,Porosity,0.52,,None,None
Material Characteristics,Laserdamagethreshold,2.3,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,Laserdamagethreshold,10,J/cm²,5,20
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,1,2
Laser-Material Interaction,Reflectivity,0.1,dimensionless,0.05,0.2
Laser-Material Interaction,Thermaldestructionpoint,700,K,600,800
Laser-Material Interaction,Vaporpressure,100,Pa,10,1000
Laser-Material Interaction,Thermaldestruction,613.0,K,None,None
Laser-Material Interaction,Specificheat,1380.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.142,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,0.163,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,3.4e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.82,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.25e-07,m^2/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
