Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Tempered Glass,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: tempered glass, laser cleaning, glass, specialty-glass, material properties",,,,,
# Last Modified: 2026-01-06,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,100,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Dwelltime,100,μs,0.2,200
Machine Setting,Power,100,W,50,500
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,10,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,50,%,10,90
Material Characteristics,Youngsmodulus,70000000000.0,Pa,None,None
Material Characteristics,Oxidationresistance,1.0,dimensionless (oxidation resistance scale 0-1),None,None
Material Characteristics,Density,2.5,g/cm³,None,None
Material Characteristics,Hardness,6.0,GPa,None,None
Material Characteristics,Corrosionresistance,0.98,dimensionless,None,None
Material Characteristics,Compressivestrength,1000.0,MPa,None,None
Material Characteristics,Flexuralstrength,200.0,MPa,None,None
Material Characteristics,Tensilestrength,150.0,MPa,None,None
Material Characteristics,Fracturetoughness,0.75,MPa m^{1/2},None,None
Material Characteristics,Electricalresistivity,1000000000000.0,Ω·m,None,None
Material Characteristics,Laserdamagethreshold,12.5,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.05,dimensionless,0.01,0.1
Laser-Material Interaction,Absorptioncoefficient,80000,m⁻¹,10000,100000
Laser-Material Interaction,Laserdamagethreshold,10,J/cm²,5,20
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,0.5,3
Laser-Material Interaction,Reflectivity,0.04,dimensionless,0.03,0.06
Laser-Material Interaction,Thermaldestructionpoint,1673,K,1600,1800
Laser-Material Interaction,Vaporpressure,0.01,Pa,0.001,1
Laser-Material Interaction,Thermaldestruction,993.0,K,None,None
Laser-Material Interaction,Specificheat,840.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.0425,fraction,None,None
Laser-Material Interaction,Thermalconductivity,1.05,W/(m·K),None,None
Laser-Material Interaction,Thermalexpansion,9.0,×10^{-6} K^{-1},None,None
Laser-Material Interaction,Laserabsorption,35.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,5e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,15.2,J/cm²,None,None
,Metric,1064,nm,None,None
