Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Copper,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: copper, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,2000,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,200,W,50,500
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Density,8.96,g/cm³,0.53,22.6
Material Characteristics,Porosity,0,%,0.0,15.0
Material Characteristics,Surfaceroughness,0.1,μm Ra,0.4,150
Material Characteristics,Tensilestrength,220.0,MPa,3.0,3000.0
Material Characteristics,Youngsmodulus,117.0,GPa,5,600
Material Characteristics,Hardness,0.49,GPa,0.5,3500
Material Characteristics,Flexuralstrength,210,MPa,2.5,1050.0
Material Characteristics,Oxidationresistance,150,°C,200,1200
Material Characteristics,Corrosionresistance,0.05,mm/year,1,10
Material Characteristics,Compressivestrength,70.0,MPa,None,None
Material Characteristics,Fracturetoughness,47.0,MPa√m,None,None
Material Characteristics,Electricalresistivity,1.68e-08,Ω·m,None,None
Material Characteristics,Boilingpoint,2835.0,K,None,None
Material Characteristics,Electricalconductivity,59600000.0,S/m,None,None
Material Characteristics,Meltingpoint,1357.77,K,None,None
Laser-Material Interaction,Thermalconductivity,401.0,W/(m·K),7.0,430
Laser-Material Interaction,Thermalexpansion,16.5,10^{-6}/K,0.5,33
Laser-Material Interaction,Thermaldiffusivity,1.17,10^{-4} m²/s,0.06,174
Laser-Material Interaction,Specificheat,385.0,J/(kg·K),100,2000
Laser-Material Interaction,Thermalshockresistance,250,kW/m²,50,400
Laser-Material Interaction,Laserreflectivity,0.98,%,5,99.9
Laser-Material Interaction,Absorptioncoefficient,9.5,10^6 cm^{-1},100000,50000000
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,2.0,8.0
Laser-Material Interaction,Laserdamagethreshold,0.8,J/cm²,0.1,20.0
Laser-Material Interaction,Thermaldestruction,1357.77,K,None,None
Laser-Material Interaction,Laserabsorption,0.035,,None,None
Laser-Material Interaction,Absorptivity,0.035,dimensionless,None,None
Laser-Material Interaction,Reflectivity,0.975,dimensionless,None,None
Laser-Material Interaction,Vaporpressure,101325.0,Pa,None,None
Laser-Material Interaction,Thermaldestructionpoint,1357.77,K,None,None
,Metric,1064,nm,None,None
