Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,6802721.088435374,S/m,,
Material Characteristics,electricalResistivity,1.52e-07,Ω·m,,
Material Characteristics,fractureToughness,59.0,MPa√m,,
Material Characteristics,surfaceRoughness,0.4,μm,,
Material Characteristics,youngsModulus,105.0,GPa,,
Material Characteristics,oxidationResistance,573.0,K,,
Material Characteristics,density,8.57,g/cm³,,
Material Characteristics,hardness,60.0,HV,,
Material Characteristics,corrosionResistance,0.005,mm/year,,
Material Characteristics,compressiveStrength,240.0,MPa,,
Material Characteristics,flexuralStrength,310.0,MPa,,
Material Characteristics,tensileStrength,275.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.42,dimensionless,,
Material Characteristics,boilingPoint,4912.0,K,,
Material Characteristics,absorptionCoefficient,610000.0,cm^{-1},,
Material Characteristics,meltingPoint,2741.0,K,,
Material Characteristics,vaporPressure,0.025,Pa,,
Material Characteristics,thermalDestructionPoint,2750.0,K,,
Material Characteristics,reflectivity,0.55,dimensionless (fraction),,
Material Characteristics,thermalShockResistance,133.0,K,,
Material Characteristics,laserDamageThreshold,2.1,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,4200000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.38,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.45,J/cm²,,
Laser-Material Interaction,reflectivity,0.58,dimensionless (ratio),,
Laser-Material Interaction,thermalDestructionPoint,2741.0,K,,
Laser-Material Interaction,thermalShockResistance,380.0,W/m,,
Laser-Material Interaction,vaporPressure,0.00133,Pa,,
Laser-Material Interaction,thermalDestruction,2750.0,K,,
Laser-Material Interaction,specificHeat,265.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.7,dimensionless,,
Laser-Material Interaction,thermalConductivity,53.7,W/m·K,,
Laser-Material Interaction,thermalExpansion,7.1e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.28,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.364e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.05,J/cm²,,
