Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,3.8,GPa,,
Material Characteristics,oxidationResistance,42.0,min,,
Material Characteristics,density,1.2,g/cm³,,
Material Characteristics,hardness,65.0,Shore D,,
Material Characteristics,corrosionResistance,0.96,dimensionless,,
Material Characteristics,compressiveStrength,140.0,MPa,,
Material Characteristics,flexuralStrength,72.5,MPa,,
Material Characteristics,tensileStrength,45.0,MPa,,
Material Characteristics,fractureToughness,2.1,MPa√m,,
Material Characteristics,electricalResistivity,1000000000000.0,Ω·m,,
Material Characteristics,laserDamageThreshold,0.85,J/cm²,,
Laser-Material Interaction,absorptivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,absorptionCoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,0.5,2.5
Laser-Material Interaction,reflectivity,0.7,dimensionless,0.6,0.8
Laser-Material Interaction,thermalDestructionPoint,523,K,473,573
Laser-Material Interaction,vaporPressure,50,Pa,10,200
Laser-Material Interaction,thermalDestruction,573.0,K,,
Laser-Material Interaction,specificHeat,1350.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.065,1,,
Laser-Material Interaction,thermalConductivity,0.22,W/m·K,,
Laser-Material Interaction,thermalExpansion,6.5e-05,10^{-6}/K,,
Laser-Material Interaction,laserAbsorption,0.88,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.2e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.2,J/cm²,,
