Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Magnesium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: magnesium, laser cleaning, metal, specialty, material properties",,,,,
# Last Modified: 2026-01-06,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Fluencethreshold,1.2,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,200,W,50,1000
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,50,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,HCP,crystal system,None,None
Material Characteristics,Electricalconductivity,22470000.0,S/m,None,None
Material Characteristics,Electricalresistivity,4.45e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,23.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,1.6,μm,None,None
Material Characteristics,Youngsmodulus,45.0,GPa,None,None
Material Characteristics,Oxidationresistance,0.81,dimensionless,None,None
Material Characteristics,Density,1738.0,kg/m³,None,None
Material Characteristics,Hardness,38.0,HV,None,None
Material Characteristics,Corrosionresistance,-2.37,V,None,None
Material Characteristics,Compressivestrength,160.0,MPa,None,None
Material Characteristics,Flexuralstrength,170.0,MPa,None,None
Material Characteristics,Tensilestrength,160.0,MPa,None,None
Material Characteristics,Porosity,0.0,fraction,None,None
Material Characteristics,Absorptivity,0.09,,None,None
Material Characteristics,Boilingpoint,1363.0,K,None,None
Material Characteristics,Absorptioncoefficient,59000000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,923.0,K,None,None
Material Characteristics,Vaporpressure,398.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,923.15,K,None,None
Material Characteristics,Reflectivity,0.92,dimensionless,None,None
Material Characteristics,Thermalshockresistance,52.0,K,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,11200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.12,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.15,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.74,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,923.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.8,W/m,None,None
Laser-Material Interaction,Vaporpressure,36.1,Pa,None,None
Laser-Material Interaction,Thermaldestruction,923.0,K,None,None
Laser-Material Interaction,Specificheat,1023.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.94,%,None,None
Laser-Material Interaction,Thermalconductivity,156.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,2.5e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.058,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,8.78e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.8,J/cm²,None,None
,Metric,1064,nm,None,None
