# Tool Steel Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/alloy/tool-steel-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Tool Steel Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/alloy/tool-steel-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Tool Steel,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,alloy,,,,,Material subcategory
Basic,Info,Slug,tool-steel-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Tool Steel oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength with good absorption in Tool Steel oxides and contaminants
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for effective cleaning resolution and energy density control
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage with controlled thermal input
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal without damaging Tool Steel substrate
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient contaminant ablation with minimal thermal diffusion
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for efficient area coverage while maintaining cleaning effectiveness
Machine,Settings,passCount,2,passes,1,10,,Recommended number of passes for complete contaminant removal from Tool Steel surfaces
Machine,Settings,overlapRatio,50,%,10,90,,Optimal pulse overlap for uniform cleaning coverage without excessive thermal buildup
Machine,Settings,power,200,W,50,1000,,"Typical range for industrial 1064 nm laser cleaning of tool steels to remove contaminants without excessive heating; recommended starting value balances efficiency and safety. Source: IPG Photonics YLR series specs for metal surface preparation (50-500 W common), with max limited to avoid melting (tool steel melting point ~1400-1500°C)."
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Range for effective contaminant removal on tool steel, slower for heavy rust/oil, faster for light dust; 2000 mm/s optimal for uniform cleaning at moderate power. Source: Industry standards from Laserax equipment manuals and studies in Optics and Lasers in Engineering (2018) on steel ablation."
Machine,Settings,pulse_width,50,ns,0.1,1000,,Nanosecond regime typical for industrial cleaning to achieve ablation with minimal heat-affected zone (HAZ <10 μm on tool steel); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications. Source: Laser physics research in Applied Surface Science (2020) showing ns pulses optimal for metals with high thermal conductivity like tool steel.
Machine,Settings,repetition_rate,50,kHz,1,200,,Typical for pulsed fiber lasers in cleaning; 50 kHz recommended for tool steel to enable fast processing while limiting heat accumulation (trade-off: higher rates increase speed but risk thermal buildup). Source: Academic literature in Journal of Laser Applications (2019) on pulse train effects in metal cleaning.
