Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1e+16,Ω·m,,
Material Characteristics,fractureToughness,0.75,MPa m^{1/2},,
Material Characteristics,youngsModulus,73.0,GPa,,
Material Characteristics,oxidationResistance,1473.0,K,,
Material Characteristics,density,2.2,g/cm³,,
Material Characteristics,hardness,6.0,GPa,,
Material Characteristics,corrosionResistance,1.0,dimensionless,,
Material Characteristics,compressiveStrength,1100.0,MPa,,
Material Characteristics,flexuralStrength,70.0,MPa,,
Material Characteristics,tensileStrength,48.0,MPa,,
Material Characteristics,laserDamageThreshold,20.0,J/cm²,,
Laser-Material Interaction,absorptivity,0.02,dimensionless,0.01,0.05
Laser-Material Interaction,absorptionCoefficient,10,m⁻¹,1,100
Laser-Material Interaction,laserDamageThreshold,20,J/cm²,10,40
Laser-Material Interaction,thermalShockResistance,2.5,MW/m,1,4
Laser-Material Interaction,reflectivity,0.04,dimensionless,0.035,0.045
Laser-Material Interaction,thermalDestructionPoint,2000,K,1900,2100
Laser-Material Interaction,vaporPressure,0.01,Pa,0.001,0.1
Laser-Material Interaction,thermalDestruction,1986.0,K,,
Laser-Material Interaction,specificHeat,740.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.035,fraction,,
Laser-Material Interaction,thermalConductivity,1.38,W/m·K,,
Laser-Material Interaction,thermalExpansion,5.5e-07,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.2,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,8.6e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,20.0,J/cm²,,
