Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Polypropylene,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: polypropylene, laser cleaning, plastic, thermoplastic, material properties",,,,,
# Last Modified: 2026-01-05,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,1.2,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Dwelltime,100,μs,0.2,200
Machine Setting,Power,100,W,20,500
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,300,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Electricalresistivity,100000000000000.0,Ω·m,None,None
Material Characteristics,Fracturetoughness,2.8,MPa m^{1/2},None,None
Material Characteristics,Youngsmodulus,1.5,GPa,None,None
Material Characteristics,Oxidationresistance,30.0,minutes,None,None
Material Characteristics,Density,0.907,g/cm³,None,None
Material Characteristics,Hardness,75.0,Shore D,None,None
Material Characteristics,Corrosionresistance,0.95,dimensionless (resistance index),None,None
Material Characteristics,Compressivestrength,40.0,MPa,None,None
Material Characteristics,Flexuralstrength,41.0,MPa,None,None
Material Characteristics,Tensilestrength,33.0,MPa,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.9,dimensionless,0.85,0.95
Laser-Material Interaction,Absorptioncoefficient,200000,m⁻¹,100000,300000
Laser-Material Interaction,Laserdamagethreshold,2,J/cm²,1,3
Laser-Material Interaction,Thermalshockresistance,1,MW/m,0.5,1.5
Laser-Material Interaction,Reflectivity,0.05,dimensionless,0.03,0.07
Laser-Material Interaction,Thermaldestructionpoint,650,K,600,700
Laser-Material Interaction,Vaporpressure,100,Pa,10,1000
Laser-Material Interaction,Thermaldestruction,683.0,K,None,None
Laser-Material Interaction,Specificheat,1920.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.039,fraction,None,None
Laser-Material Interaction,Thermalconductivity,0.17,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,0.00015,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,120.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,9.78e-08,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.28,J/cm²,None,None
,Metric,1064,nm,None,None
