# Oak Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/oak-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Oak Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/oak-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Oak,,,,,Material name
Basic,Info,Category,wood,,,,,Material category
Basic,Info,Subcategory,hardwood,,,,,Material subcategory
Basic,Info,Slug,oak-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Oak surface cleaning without charring
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal absorption in Oak cellulose and lignin
Machine,Settings,spotSize,100,μm,0.1,500,,Beam spot diameter for precise cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,energyDensity,2.5,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal without wood damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete surface cleaning
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning pattern
Machine,Settings,dwellTime,100,μs,0.2,200,,Optimal dwell time per cleaning spot
Machine,Settings,power,50,W,20,200,,"Typical range for pulsed Nd:YAG lasers in wood cleaning to remove contaminants without charring; starting at 50 W for light soiling on oak, max limited by oak's low thermal conductivity (~0.17 W/m·K) to avoid substrate damage. Source: Studies on laser cleaning of wooden artifacts (e.g., Journal of Cultural Heritage, 2015)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective speeds for 1064 nm cleaning of oak; slower for heavy contamination (e.g., mold or grease) to ensure removal, faster for light dust; 500 mm/s optimal for balancing efficiency and heat control. Source: Industry manuals from IPG Photonics and Adapt Laser Systems."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for industrial cleaning of oak to minimize heat-affected zone (HAZ <50 μm); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications; 20 ns balances ablation of contaminants with oak's sensitivity to thermal damage. Source: Laser physics research in Optics & Lasers in Engineering (2018).
Machine,Settings,repetition_rate,30,kHz,1,200,,"Typical for 1064 nm cleaning; 30 kHz recommended for oak to achieve fast coverage without excessive heat accumulation, as higher rates (>50 kHz) risk charring due to oak's low reflectivity (~10-20% at 1064 nm). Trade-off: higher freq speeds process but increases thermal load. Source: Academic literature, Applied Surface Science (2020)."
