# Nylon Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/plastic/thermoplastic/nylon-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Nylon Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/plastic/thermoplastic/nylon-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Nylon,,,,,Material name
Basic,Info,Category,plastic,,,,,Material category
Basic,Info,Subcategory,thermoplastic,,,,,Material subcategory
Basic,Info,Slug,nylon-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,30,W,1,120,,Low power for thermal-sensitive polymer cleaning
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for controlled absorption
Machine,Settings,spotSize,100,μm,0.1,500,,Larger spot for gentle surface treatment
Machine,Settings,repetitionRate,20,kHz,1,200,,Lower frequency to prevent thermal damage
Machine,Settings,energyDensity,0.5,J/cm²,0.1,20,,Low energy density to avoid melting
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Short pulses for minimal thermal impact
Machine,Settings,scanSpeed,800,mm/s,10,5000,,Fast scanning to reduce heat accumulation
Machine,Settings,passCount,2,passes,1,10,,Multiple gentle passes for gradual cleaning
Machine,Settings,overlapRatio,30,%,10,90,,Lower overlap to prevent overheating
Machine,Settings,power,30,W,10,100,,Low to moderate power range for heat-sensitive polymers like Nylon to prevent melting (melting point ~220°C); typical for 1064 nm fiber lasers in industrial cleaning. Recommended starting value balances efficiency and safety. Source: Manufacturer specs from IPG Photonics and Coherent for polymer surface preparation; academic review in 'Journal of Laser Applications' (2020).
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Slower speeds ensure controlled energy delivery on low thermal conductivity Nylon (~0.25 W/mK) to avoid heat accumulation; higher speeds (up to 2000 mm/s) for light contamination, lower (100-500 mm/s) for heavy. Recommended for optimal contaminant removal without substrate damage. Source: Industry standards from Laser Cleaning Association guidelines and equipment manuals (e.g., Adapt Laser Systems)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred over picosecond/femtosecond for cost-effective 1064 nm cleaning of Nylon, minimizing heat-affected zone (HAZ) via rapid ablation of contaminants; shorter pulses (<20 ns) reduce thermal diffusion in polymers. Picosecond (10-100 ps) for ultra-precise applications but less common at this wavelength. Source: Laser physics research in 'Applied Surface Science' (2018) on polymer ablation thresholds."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Moderate rates for Nylon cleaning to achieve fast processing while limiting heat buildup; higher rates (>50 kHz) increase speed but risk thermal accumulation on low-conductivity substrates, lower for heavy contamination. Trade-off: efficiency vs. HAZ control. Source: Academic literature in 'Optics and Lasers in Engineering' (2019) on pulsed laser cleaning of polymers."
Machine,Settings,energy_density,0.5,J/cm²,0.1,20,,"Fluence below Nylon's damage threshold (~1.2-1.5 J/cm² at 1064 nm due to moderate IR absorption) for safe contaminant removal; lower for light soils (0.1-0.3 J/cm²), higher for heavy (0.5-1.0 J/cm²). Recommended value ensures photothermal cleaning without ablation. Source: Ablation threshold studies in 'Polymer Degradation and Stability' (2017) and 'Lasers in Manufacturing' conference proceedings (2021)."
Machine,Settings,spot_size,100,μm,0.1,500,,"Smaller spots (50-100 μm) for fine detail cleaning on Nylon surfaces, larger (100-300 μm) for broad area preparation; balances resolution and coverage while controlling fluence on reflective polymers. Recommended for industrial contamination removal. Source: Equipment specifications from SPI Lasers and research in 'Journal of Applied Physics' (2022) on beam profiling for polymers."
Machine,Settings,pass_count,2,passes,1,10,,"Multi-pass approach preferred for Nylon to gradually remove contaminants without exceeding thermal limits; single pass for light cleaning, up to 5 for heavy or uneven surfaces. Recommended minimizes risk of melting. Source: Industry practice from case studies in 'Surface and Coatings Technology' (2020) and manufacturer application notes (e.g., CleanLaser)."
Machine,Settings,overlap_ratio,70,%,10,90,,"Higher overlap ensures uniform coverage on irregular Nylon surfaces, preventing gaps in cleaning; 30-50% for large areas, 70-80% for precision. Recommended for even energy distribution and minimal HAZ. Source: Process optimization studies in 'Procedia Manufacturing' (2019) on scan strategies for laser cleaning of polymers."
Property,material_characteristics,density,1.14,g/cm³,,,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,1.2,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,75,MPa,,,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,2.7,GPa,,,,Material property: youngsModulus
Property,material_characteristics,hardness,0.08,GPa,,,,Material property: hardness
Property,material_characteristics,flexuralStrength,85,MPa,,,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,2,μm/year,,,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.9,mm/year,,,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,75,MPa,,,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,7,MPa m^{1/2},,,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,10000000000000,Ω·m,,,,Material property: electricalResistivity
Property,laser_material_interaction,thermalDestruction,533,K,,,,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.65,dimensionless,,,,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,1.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,ablationThreshold,1.2,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalDiffusivity,1.29e-7,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalExpansion,0.00008,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,specificHeat,1700,J/(kg·K),,,scientific_literature,Material property: specificHeat
