Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,50.0,GPa,,
Material Characteristics,oxidationResistance,1.3,dimensionless,,
Material Characteristics,density,7310.0,kg/m^3,,
Material Characteristics,hardness,4.5,HB,,
Material Characteristics,corrosionResistance,0.95,dimensionless (0-1 scale),,
Material Characteristics,compressiveStrength,35.0,MPa,,
Material Characteristics,flexuralStrength,30.5,MPa,,
Material Characteristics,tensileStrength,23.0,MPa,,
Material Characteristics,fractureToughness,2.8,MPa√m,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,electricalResistivity,1.15e-07,Ω·m,,
Material Characteristics,absorptivity,0.4,dimensionless,,
Material Characteristics,boilingPoint,2875.0,K,,
Material Characteristics,absorptionCoefficient,47300000.0,m^{-1},,
Material Characteristics,electricalConductivity,8700000.0,S/m,,
Material Characteristics,meltingPoint,505.08,K,,
Material Characteristics,vaporPressure,1.585e-42,Pa,,
Material Characteristics,thermalDestructionPoint,505.08,K,,
Material Characteristics,reflectivity,0.56,fraction,,
Material Characteristics,thermalShockResistance,13.4,K,,
Material Characteristics,surfaceRoughness,0.8,μm,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.08,dimensionless,0.02,0.15
Laser-Material Interaction,absorptionCoefficient,60000000,m⁻¹,40000000,80000000
Laser-Material Interaction,laserDamageThreshold,1.5,J/cm²,0.8,3.0
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,0.7,2.0
Laser-Material Interaction,reflectivity,0.92,dimensionless,0.85,0.98
Laser-Material Interaction,thermalDestructionPoint,505,K,500,510
Laser-Material Interaction,vaporPressure,0.001,Pa,0.0001,0.01
Laser-Material Interaction,thermalDestruction,505.08,K,,
Laser-Material Interaction,specificHeat,227.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.71,dimensionless,,
Laser-Material Interaction,thermalConductivity,66.8,W/m·K,,
Laser-Material Interaction,thermalExpansion,2.35e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.42,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,4.03e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.2,J/cm²,,
