Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Dolomite,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: dolomite, laser cleaning, stone, sedimentary, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Laserpower,90,W,1.0,120
Machine Setting,Laserpoweralternative,150,W,50,500
Machine Setting,Frequency,50,kHz,1,200
Material Characteristics,Density,2.85,g/cm³,None,None
Material Characteristics,Porosity,5,%,None,None
Material Characteristics,Surfaceroughness,6,μm,None,None
Material Characteristics,Tensilestrength,90,MPa,None,None
Material Characteristics,Youngsmodulus,65,GPa,None,None
Material Characteristics,Hardness,1.5,GPa,None,None
Material Characteristics,Flexuralstrength,140,MPa,None,None
Material Characteristics,Oxidationresistance,6,μm/year,None,None
Material Characteristics,Corrosionresistance,0.88,mm/year,None,None
Material Characteristics,Compressivestrength,90,MPa,None,None
Material Characteristics,Fracturetoughness,5,MPa m^{1/2},None,None
Material Characteristics,Electricalresistivity,10000000000000.0,Ω·m,None,None
Laser-Material Interaction,Thermaldestruction,1073,K,None,None
Laser-Material Interaction,Laserabsorption,0.25,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,1.15,J/cm²,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Thermaldiffusivity,1.14e-06,m²/s,None,None
Laser-Material Interaction,Thermalexpansion,8.8e-06,K^{-1},None,None
Laser-Material Interaction,Specificheat,880.0,J/(kg·K),None,None
Laser-Material Interaction,Thermalconductivity,2.8,W/m·K,None,None
Laser-Material Interaction,Laserreflectivity,0.067,%,None,None
,Metric,1064,nm,None,None
