Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Maple,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: maple, laser cleaning, wood, hardwood, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,70,%,10,90
Machine Setting,Laserpower,45,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,50,200
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.38,MPa√m,None,None
Material Characteristics,Youngsmodulus,12.6,GPa,None,None
Material Characteristics,Oxidationresistance,135.0,kJ/mol,None,None
Material Characteristics,Density,705.0,kg/m³,None,None
Material Characteristics,Hardness,6450.0,N,None,None
Material Characteristics,Corrosionresistance,0.25,dimensionless (durability index),None,None
Material Characteristics,Compressivestrength,54.1,MPa,None,None
Material Characteristics,Flexuralstrength,109.0,MPa,None,None
Material Characteristics,Tensilestrength,100.0,MPa,None,None
Material Characteristics,Porosity,0.7,%,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,100000,m⁻¹,50000,200000
Laser-Material Interaction,Laserdamagethreshold,1.5,J/cm²,0.5,3
Laser-Material Interaction,Thermalshockresistance,1.2,MW/m,0.8,1.8
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,673,K,573,773
Laser-Material Interaction,Vaporpressure,50,Pa,10,200
Laser-Material Interaction,Thermaldestruction,573.0,K,None,None
Laser-Material Interaction,Specificheat,1380.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.072,dimensionless (fraction),None,None
Laser-Material Interaction,Thermalconductivity,0.17,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,3.72e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,8200.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.3e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.8,J/cm²,None,None
,Metric,1064,nm,None,None
