# Gorilla Glass Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/glass/soda-lime/gorilla-glass-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Gorilla Glass Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/glass/soda-lime/gorilla-glass-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Gorilla Glass,,,,,Material name
Basic,Info,Category,glass,,,,,Material category
Basic,Info,Subcategory,soda-lime,,,,,Material subcategory
Basic,Info,Slug,gorilla-glass-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal power range for Gorilla Glass cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Optimal wavelength for Gorilla Glass processing with good absorption
Machine,Settings,spotSize,50,μm,0.1,500,,Optimal spot size for precision cleaning of Gorilla Glass surfaces
Machine,Settings,repetitionRate,100,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Optimal fluence threshold for contaminant removal without glass damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Optimal pulse width for controlled ablation of surface contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Optimal number of passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap ratio for uniform cleaning coverage
Machine,Settings,power,50,W,20,200,,Typical range for delicate glass substrates like Gorilla Glass to avoid thermal damage; starting at 50W for light contamination removal. Max safe below 200W to prevent cracking due to low thermal conductivity (~1 W/mK). Source: IPG Photonics laser cleaning guidelines for optics; academic review in Journal of Laser Applications (2018).
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Range for effective contaminant ablation without substrate heating; slower speeds (100-500 mm/s) for heavy contamination, faster (1000-2000 mm/s) for light. Recommended 500 mm/s for Gorilla Glass to balance efficiency and safety. Source: Industry standards from Laser Institute of America; equipment manuals from Coherent Inc."
Machine,Settings,pulse_width,10,ns,0.1,1000,,Nanosecond regime preferred for cost-effective cleaning; picosecond (ps) or femtosecond (fs) for ultra-minimal HAZ but less common industrially. 10 ns recommended to limit heat diffusion in Gorilla Glass (high reflectivity ~4% at 1064 nm). Source: Laser physics research in Applied Physics A (2020) on glass ablation thresholds.
Machine,Settings,repetition_rate,20,kHz,1,200,,"Typical 10-100 kHz for pulsed cleaning; lower rates reduce heat accumulation in low-conductivity Gorilla Glass, higher enable faster processing but risk overheating. 20 kHz recommended for balanced throughput. Trade-off: high freq increases cumulative fluence. Source: Academic literature in Optics and Lasers in Engineering (2019)."
Machine,Settings,energy_density,0.5,J/cm²,0.1,20,,"Fluence range for contaminant removal (e.g., oils, fingerprints); Gorilla Glass damage threshold ~2-5 J/cm² at 1064 nm ns pulses due to softening point ~500°C. Recommended 0.5 J/cm² for safe cleaning below threshold. Source: Ablation threshold studies in Journal of Applied Physics (2017) on strengthened glass."
Machine,Settings,spot_size,200,μm,0.1,500,,Smaller spots (50-200 μm) for fine detail cleaning on Gorilla Glass surfaces; larger (200-500 μm) for broad areas. 200 μm recommended for uniform coverage without pinpoint damage. Source: Equipment specifications from Trumpf and Coherent laser systems for precision optics cleaning.
Machine,Settings,pass_count,2,passes,1,10,,Single pass for light contamination; multi-pass (2-5) for heavy layers to avoid exceeding damage fluence per pass. Recommended 2 passes for Gorilla Glass to ensure complete removal while minimizing thermal stress. Source: Industry case studies in Surface and Coatings Technology (2021); Corning application notes.
Machine,Settings,overlap_ratio,50,%,10,90,,30-80% overlap ensures uniform fluence distribution; higher for delicate materials like Gorilla Glass to prevent uneven heating or missed spots. 50% recommended for optimal coverage in industrial cleaning. Source: Process optimization studies in Lasers in Manufacturing and Materials Processing (2022).
Property,material_characteristics,electricalResistivity,1000000000000,ohm m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,0.75,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,70,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.98,dimensionless,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2.42,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,6.2,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,5e-8,mol/m²/s,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,700,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,700,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,900,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,11.3,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.1,dimensionless,0.05,0.15,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,2000,m⁻¹,1000,5000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1,MW/m,0.5,1.5,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.08,dimensionless,0.05,0.1,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1073,K,1000,1200,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1743,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,840,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.0415,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,1.05,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000009,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,10.5,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,5.81e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,3.2,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 2,Aerospace,,,,,Industry application
Application,Industries,Application 3,Automotive,,,,,Industry application
Application,Industries,Application 4,Medical Devices,,,,,Industry application
Application,Industries,Application 5,Marine Electronics,,,,,Industry application
Application,Industries,Application 6,Renewable Energy,,,,,Industry application
Application,Industries,Application 7,Consumer Electronics Repair,,,,,Industry application
Application,Industries,Application 8,Industrial Control Systems,,,,,Industry application
Application,Industries,Application 9,Avionics Maintenance,,,,,Industry application
Application,Industries,Application 10,Research Laboratory Equipment,,,,,Industry application
