Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Terbium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: terbium, laser cleaning, rare-earth, lanthanide, material properties",,,,,
# Last Modified: 2026-01-09,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Laserpower,45,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,50,300
Machine Setting,Frequency,30,kHz,1,200
Material Characteristics,Youngsmodulus,55.3,GPa,None,None
Material Characteristics,Oxidationresistance,-2.31,V,None,None
Material Characteristics,Density,8.234,g/cm³,None,None
Material Characteristics,Hardness,863.0,MPa,None,None
Material Characteristics,Absorptivity,0.15,(dimensionless),None,None
Material Characteristics,Boilingpoint,3503.0,K,None,None
Material Characteristics,Absorptioncoefficient,420000.0,cm^{-1},None,None
Material Characteristics,Laserdamagethreshold,2.3,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,Absorptioncoefficient,50000000.0,m⁻¹,10000000.0,100000000.0
Laser-Material Interaction,Laserdamagethreshold,3.5,J/cm²,1,10
Laser-Material Interaction,Thermalshockresistance,1.8,MW/m,0.5,3
Laser-Material Interaction,Reflectivity,0.75,dimensionless,0.6,0.9
Laser-Material Interaction,Thermaldestructionpoint,1629,K,1500,1700
Laser-Material Interaction,Vaporpressure,10,Pa,0.1,100
Laser-Material Interaction,Thermaldestruction,1629.0,K,None,None
Laser-Material Interaction,Specificheat,182.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.92,%,None,None
Laser-Material Interaction,Thermalconductivity,11.5,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,1.1e-05,K^{-1},None,None
Laser-Material Interaction,Ablationthreshold,1.15,J/cm²,None,None
Laser-Material Interaction,Thermaldiffusivity,7.41e-06,m²/s,None,None
,Metric,1064,nm,None,None
