# Alabaster Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/stone/sedimentary/alabaster-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Alabaster Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/stone/sedimentary/alabaster-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Alabaster,,,,,Material name
Basic,Info,Category,stone,,,,,Material category
Basic,Info,Subcategory,sedimentary,,,,,Material subcategory
Basic,Info,Slug,alabaster-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,45,W,1,120,,Optimal average power for Alabaster surface cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength providing good absorption in surface contaminants while minimizing bulk material damage
Machine,Settings,spotSize,80,μm,0.1,500,,Beam spot diameter providing sufficient energy density for cleaning with good resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage while avoiding thermal accumulation
Machine,Settings,fluenceThreshold,1.2,J/cm²,0.3,4.5,,Energy density threshold for effective contaminant removal without damaging Alabaster substrate
Machine,Settings,pulseWidth,15,ns,0.1,1000,,Short pulse duration for efficient contaminant removal with minimal heat diffusion
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for efficient area coverage while maintaining cleaning effectiveness
Machine,Settings,passCount,2,passes,1,10,,Recommended number of passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap percentage for uniform cleaning coverage
Machine,Settings,power,50,W,20,150,,"Typical range for delicate stone cleaning like alabaster to avoid thermal damage; starting at 50 W for controlled ablation. Max safe ~150 W based on gypsum's low melting point (~150°C). Source: Manufacturer specs from IPG Photonics and academic studies on stone conservation (e.g., J. Cult. Herit. 2018)."
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Slower speeds for heavy contamination on alabaster to ensure removal without substrate heating; faster for light dirt. Recommended 1500 mm/s for balance. Source: Industry standards from Laser Cleaning Europe guidelines and equipment manuals (e.g., CleanLaser systems)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for alabaster to minimize heat-affected zone (HAZ); picosecond (ps) or femtosecond for ultra-precision but less common industrially. 20 ns optimal for 1064 nm on low-conductivity materials like gypsum. Source: Laser physics research in Opt. Lasers Eng. (2015) on stone ablation.
Machine,Settings,repetition_rate,30,kHz,1,200,,"Lower rates reduce heat accumulation in thermally sensitive alabaster; higher rates speed up cleaning but risk damage. 30 kHz recommended for effective contamination removal. Trade-off: high freq increases efficiency but elevates surface temp. Source: Academic literature, Appl. Surf. Sci. (2020) on pulsed laser cleaning of minerals."
Machine,Settings,energy_density,0.8,J/cm²,0.1,20,,Fluence below alabaster's damage threshold (~2 J/cm² for gypsum) for safe cleaning; lower for light contamination. 0.8 J/cm² recommended to ablate contaminants without melting. Conservative due to alabaster's poor thermal conductivity. Source: Ablation threshold studies in J. Appl. Phys. (2017) on calcium sulfate materials.
Machine,Settings,spot_size,200,μm,0.1,500,,Smaller spots for fine detail on alabaster sculptures; larger for broad industrial surfaces. 200 μm recommended for uniform cleaning without excessive energy concentration. Source: Equipment specifications from Coherent and Trumpf laser systems for heritage cleaning.
Machine,Settings,pass_count,2,passes,1,10,,"Multi-pass for complete removal of heavy contamination on porous alabaster; single pass for light surface prep. 2 passes recommended to minimize total exposure time and heat buildup. Source: Industry practice in conservation case studies (e.g., ICLEA project reports on stone artifacts)."
Machine,Settings,overlap_ratio,60,%,10,90,,Higher overlap ensures uniform coverage on uneven alabaster surfaces; 60% balances efficiency and avoids striping. Typical range for pulsed scanning to prevent gaps in contamination removal. Source: Process optimization studies in Lasers Manuf. Mater. Process. (2019).
Property,material_characteristics,fractureToughness,0.22,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,density,2.32,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,0.98,dimensionless (normalized scale 0-1),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,12.5,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,2,Mohs,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,15,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,1.5,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,3.45,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.4,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,porosity,2.1,%,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,0.85,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.15,dimensionless,0.05,0.25,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50000,m⁻¹,10000,100000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,1,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.8,1.8,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.85,dimensionless,0.75,0.95,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,650,K,400,900,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,150,Pa,10,1000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,423,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.42,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,0.000014,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,0.86,W/(m·K),,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,1090,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,2500,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.82e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,0.75,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Aerospace,,,,,Industry application
Application,Industries,Application 3,Medical,,,,,Industry application
Application,Industries,Application 4,Electronics,,,,,Industry application
Application,Industries,Application 5,Automotive,,,,,Industry application
Application,Industries,Application 6,Marine,,,,,Industry application
Application,Industries,Application 7,Manufacturing,,,,,Industry application
Application,Industries,Application 8,Energy,,,,,Industry application
Application,Industries,Application 9,Architecture,,,,,Industry application
Application,Industries,Application 10,Art Conservation,,,,,Industry application
