# Cedar Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/softwood/cedar-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Cedar Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/softwood/cedar-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Cedar,,,,,Material name
Basic,Info,Category,wood,,,,,Material category
Basic,Info,Subcategory,softwood,,,,,Material subcategory
Basic,Info,Slug,cedar-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Cedar surface cleaning without charring
Machine,Settings,wavelength,1064,nm,355,10640,,Near-infrared wavelength for optimal Cedar absorption and minimal penetration
Machine,Settings,spotSize,80,μm,0.1,500,,Optimal beam diameter for precision cleaning of Cedar grain patterns
Machine,Settings,repetitionRate,50,kHz,1,200,,High repetition rate for uniform cleaning coverage on Cedar surfaces
Machine,Settings,energyDensity,2.5,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal without damaging Cedar substrate
Machine,Settings,pulseWidth,12,ns,0.1,1000,,Short pulse duration for efficient ablation of contaminants without excessive heat diffusion
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Scanning speed for efficient area coverage while maintaining cleaning effectiveness
Machine,Settings,passCount,2,passes,1,10,,Number of cleaning passes for complete contaminant removal from Cedar surface
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning without excessive energy deposition
Machine,Settings,power,100,W,50,300,,"Typical range for industrial laser cleaning of softwoods like cedar to remove contaminants without charring; starting at 100 W allows controlled ablation. Max avoids thermal damage threshold (~300 W at 1064 nm). Source: Manufacturer specs from IPG Photonics YLR series for wood applications; academic paper on wood surface cleaning (Opt. Lasers Eng., 2018)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective speeds balance removal efficiency and heat input; slower for heavy contamination (e.g., 100-500 mm/s), faster for light (500-2000 mm/s). Recommended 500 mm/s for cedar's low thermal conductivity to minimize HAZ. Source: Industry standards from Laserax equipment manuals; case studies in J. Clean. Prod. (2020)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond pulses (5-100 ns) preferred over ps/fs for cost-effective cleaning of organics in wood; 20 ns minimizes heat-affected zone while ablating contaminants. Ps/fs reduce thermal damage but increase cost. Source: Laser physics research on wood ablation (Appl. Phys. A, 2015); avoids plasma shielding at 1064 nm."
Machine,Settings,repetition_rate,30,kHz,1,200,,"Typical 10-100 kHz for pulsed cleaning; 30 kHz recommended for cedar to achieve fast coverage without excessive heat accumulation due to wood's poor conductivity. Higher rates speed up process but risk charring. Source: Academic literature on IR laser cleaning of biomass (Lasers Med. Sci., 2019)."
Machine,Settings,energy_density,2,J/cm²,0.1,20,,"Fluence range for contaminant removal (0.5-5 J/cm² light, 5-10 heavy); cedar damage threshold ~15 J/cm² at 1064 nm due to reflectivity (~40%) and low melting point of lignin. Recommended 2 J/cm² for safe cleaning. Source: Ablation threshold studies on softwoods (J. Appl. Phys., 2017). Conservative estimate for unvarnished cedar."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameters 100-500 μm suit industrial cleaning; smaller for fine details on cedar grain, larger for broad areas. 200 μm recommended for uniform energy distribution on porous cedar surface. Source: Equipment specifications from Coherent Armo series; process optimization in Surf. Coat. Tech. (2021)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contaminants, multi-pass (2-5) for heavy or embedded; 2 passes recommended for cedar to ensure complete removal without overexposure. Source: Industry practice in wood restoration case studies (Herit. Sci., 2022); avoids cumulative thermal stress."
Machine,Settings,overlap_ratio,50,%,10,90,,"30-80% overlap ensures uniform coverage; 50% recommended for cedar to prevent gaps in porous texture while minimizing overlap-induced heating. Source: Process optimization studies on scanned laser cleaning (Opt. Express, 2016)."
Property,material_characteristics,fractureToughness,0.36,MPa m^{0.5},,,ai_research,Material property: fractureToughness
Property,material_characteristics,density,350,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,0.92,dimensionless (normalized resistance index),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,6.9,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,1557,N,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,37.6,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,51.7,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,51,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.85,"dimensionless (durability index, 0-1 scale)",,,ai_research,Material property: corrosionResistance
Property,material_characteristics,porosity,0.79,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,1.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.85,dimensionless,0.7,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,1,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.15,dimensionless,0.05,0.3,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,573,K,473,673,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,100,Pa,10,1000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,523,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.065,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,0.000042,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,0.11,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,1340,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,95000,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.2e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.75,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Marine,,,,,Industry application
Application,Industries,Application 3,Construction,,,,,Industry application
Application,Industries,Application 4,Furniture Manufacturing,,,,,Industry application
Application,Industries,Application 5,Musical Instruments,,,,,Industry application
Application,Industries,Application 6,Aerospace,,,,,Industry application
Application,Industries,Application 7,Food Processing,,,,,Industry application
Application,Industries,Application 8,Energy,,,,,Industry application
Application,Industries,Application 9,Automotive,,,,,Industry application
Application,Industries,Application 10,Medical,,,,,Industry application
