Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,23300000.0,S/m,,
Material Characteristics,electricalResistivity,4.33e-08,Ω·m,,
Material Characteristics,fractureToughness,2.2,MPa√m,,
Material Characteristics,surfaceRoughness,0.15,μm,,
Material Characteristics,youngsModulus,380.0,GPa,,
Material Characteristics,oxidationResistance,1273.0,K,,
Material Characteristics,density,12.41,g/cm³,,
Material Characteristics,hardness,206.0,HV,,
Material Characteristics,corrosionResistance,1.0,dimensionless,,
Material Characteristics,compressiveStrength,1000.0,MPa,,
Material Characteristics,flexuralStrength,550.0,MPa,,
Material Characteristics,tensileStrength,550.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.2,dimensionless,,
Material Characteristics,boilingPoint,3968.0,K,,
Material Characteristics,absorptionCoefficient,59000000.0,m^{-1},,
Material Characteristics,meltingPoint,2237.0,K,,
Material Characteristics,vaporPressure,2.89,Pa,,
Material Characteristics,thermalDestructionPoint,2237.0,K,,
Material Characteristics,reflectivity,0.69,,,
Material Characteristics,thermalShockResistance,84.0,K,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,10700000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.21,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.85,J/cm²,,
Laser-Material Interaction,reflectivity,0.82,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,2237.0,K,,
Laser-Material Interaction,thermalShockResistance,380.0,°C,,
Laser-Material Interaction,vaporPressure,0.00133,Pa,,
Laser-Material Interaction,thermalDestruction,2237.0,K,,
Laser-Material Interaction,specificHeat,243.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.7,dimensionless,,
Laser-Material Interaction,thermalConductivity,150.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,8.3e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.3,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,4.97e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,0.85,J/cm²,,
