Category,Property,Value,Unit,Min,Max
Material Characteristics,fractureToughness,0.35,MPa√m,,
Material Characteristics,youngsModulus,10.2,GPa,,
Material Characteristics,oxidationResistance,0.19,dimensionless,,
Material Characteristics,density,465.0,kg/m³,,
Material Characteristics,hardness,2402.0,N,,
Material Characteristics,corrosionResistance,0.25,normalized durability index (0-1),,
Material Characteristics,compressiveStrength,39.2,MPa,,
Material Characteristics,flexuralStrength,69.6,MPa,,
Material Characteristics,tensileStrength,82.7,MPa,,
Material Characteristics,porosity,0.72,,,
Material Characteristics,laserDamageThreshold,14.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.9,dimensionless,0.85,0.95
Laser-Material Interaction,absorptionCoefficient,100000,m⁻¹,50000,200000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,0.8,1.8
Laser-Material Interaction,reflectivity,0.1,dimensionless,0.05,0.15
Laser-Material Interaction,thermalDestructionPoint,550,K,500,600
Laser-Material Interaction,vaporPressure,1000,Pa,100,5000
Laser-Material Interaction,thermalDestruction,628.0,K,,
Laser-Material Interaction,specificHeat,1380.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.38,,,
Laser-Material Interaction,thermalConductivity,0.13,W/m·K,,
Laser-Material Interaction,thermalExpansion,3.125e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.92,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.34e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,2.3,J/cm²,,
